,optimised_conc_mM,shadow_price_lb,shadow_price_ub
rib__D_p,0.0010000000000000002,-0.00022200947304817212,0.0
xyl__D_p,0.0010000000000000002,-0.00020056482105380182,0.0
octeACP_c,0.0010000000000000002,-0.00019301581592176398,0.0
3hhexACP_c,0.09191216666639689,-0.0,0.0
t3c5ddeceACP_c,0.05176164314828454,-0.0,0.0
co2_p,10.00000000000001,-0.0,0.0006929914192046442
ala__L_c,0.013936107624262272,-0.0,0.0
hco3_c,0.0010000000000018867,-0.00799921547053033,0.0
phe__L_c,0.039033411619327475,-0.0,0.0
mlthf_c,9.999999999988962,-0.0,0.014910323256223428
t3c7mrseACP_c,0.07264922090821638,-0.0,0.0
t3c11vaceACP_c,0.0010000000000000002,-0.00021031618302566144,0.0
1pyr5c_c,10.000000000000002,-0.0,0.00023341336584675022
acald_p,0.0010000000000000002,-0.00017489650893627953,0.0
2ippm_c,7.974644092852454,-0.0,0.0
3psme_c,0.0345579272982068,-0.0,0.0
imacp_c,0.8209088151574325,-0.0,0.0
3c2hmp_c,0.0011804001411282051,-0.0,0.0
pser__L_c,6.9525592207575695,-0.0,0.0
ocdcaACP_c,0.0010000000000000002,-0.00019301824369592204,0.0
gmp_c,0.2849478401833429,-0.0,0.0
3dhsk_c,0.23923547021240305,-0.0,0.0
acACP_c,0.0010000000000000002,-0.0004117107167707232,0.0
h2o_c,0.05421012148823351,-0.0,0.0
alac__S_c,0.02195291506519397,-0.0,0.0
dcdp_c,0.26105653578619,-0.0,0.0
gly_c,0.029171914521033883,-0.0,0.0
malcoa_c,8.224495773030535,-0.0,0.0
fru_p,0.0010000000000000002,-0.0002924637712273026,0.0
xyl__D_e,0.0010000000000000002,-0.00019780425339116617,0.0
phom_c,0.15060452140479014,-0.0,0.0
glc__D_e,10.000000000000002,-0.0,0.0004357026622435144
nh4_e,10.000000000000002,-0.0,0.0006874954989405328
f6p_c,0.0018392795384166842,-0.0,0.0
pphn_c,0.280011829490341,-0.0,0.0
prlp_c,0.0015664531060581935,-0.0,0.0
s7p_c,0.10395334812909356,-0.0,0.0
prfp_c,0.001000002793430678,-0.0015469249071524789,0.0
tmrs2eACP_c,0.08399292345187792,-0.0,0.0
o2_e,10.000000000000002,-0.0,0.0006874966069815797
succ_e,0.0010000000000000002,-0.0003119346450423429,0.0
mql8_c,0.0010000000000000002,-0.00016630011386105066,0.0
glyc__R_c,0.0010000000000000002,-0.0003379458621991637,0.0
g6p_c,1.7117939058482936,-0.0,0.0
trdrd_c,0.40309422016496044,-0.0,0.0
methf_c,0.001000000000001105,-0.014922020466103407,0.0
ddcaACP_c,0.19098094320595985,-0.0,0.0
prpp_c,0.5044759411687024,-0.0,0.0
histd_c,0.024697812238875492,-0.0,0.0
for_p,0.2816590742045433,-0.0,0.0
orot_c,0.5401557381434394,-0.0,0.0
glc__D_p,0.013056359797174835,-0.0,0.0
q8_c,1.3690737298266238,-0.0,0.0
orn_c,0.0018609844408703274,-0.0,0.0
dcaACP_c,0.5439370499334156,-0.0,0.0
3hcddec5eACP_c,0.03675707217915753,-0.0,0.0
tddec2eACP_c,0.12325745435802757,-0.0,0.0
fgam_c,5.878559013067181,-0.0,0.0
cit_c,9.999999999994735,-0.0,0.03191951349345707
skm5p_c,0.19485974445380896,-0.0,0.0
oaa_c,0.006391350491168779,-0.0,0.0
23dhmp_c,0.01667629229730992,-0.0,0.0
fprica_c,0.0010000000000001913,-0.08721604752269524,0.0
glcn_e,0.0010000000000000002,-0.0002096919125306399,0.0
ac_p,0.0010000000000000002,-0.00028486186497306233,0.0
his__L_c,0.11428485488759786,-0.0,0.0
so4_c,0.02831098139605809,-0.0,0.0
6pgl_c,0.04626772740489293,-0.0,0.0
2dda7p_c,0.06080644871041456,-0.0,0.0
sl2a6o_c,0.004253523551686321,-0.0,0.0
gtp_c,0.24963478438511086,-0.0,0.0
so4_p,0.1211979735277853,-0.0,0.0
succ_c,0.0011807187822002153,-0.0,0.0
aps_c,0.004548789770763303,-0.0,0.0
thdp_c,8.370931885403111,-0.0,0.0
cdp_c,0.18734797221672603,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.00022126620326019195,0.0
nadph_c,10.000000000000002,-0.0,0.0002460784515129199
acglu_c,6.5576008354263315,-0.0,0.0
3hddecACP_c,0.13708856341889644,-0.0,0.0
2obut_c,0.42495839232100785,-0.0,0.0
cddec5eACP_c,0.1101784224291673,-0.0,0.0
glyc_c,0.0010000000000000002,-0.00035037109409218796,0.0
val__L_c,0.037470357482167066,-0.0,0.0
pro__L_c,0.016138702057108607,-0.0,0.0
cbasp_c,9.809349507435607,-0.0,0.0
mqn8_c,0.0010000000000000002,-0.00019081716562495372,0.0
lac__D_p,0.0010000000000000002,-0.00020811293260454913,0.0
malACP_c,4.291977869323249,-0.0,0.0
3hdecACP_c,0.5509013970824282,-0.0,0.0
cdec3eACP_c,0.027121707632206653,-0.0,0.0
3hcmrs7eACP_c,0.06812490305389418,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.00038067349262172867,0.0
3oddecACP_c,0.12452123284349513,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.00023778967135065267,0.0
3ooctdACP_c,0.0010000000000000002,-0.0002478825890865546,0.0
but2eACP_c,0.07584774532628132,-0.0,0.0
pyr_c,0.0010000000000001735,-0.09469218015923232,0.0
dump_c,0.10249723008670847,-0.0,0.0
acon_C_c,0.31568948111048784,-0.0,0.0
grxox_c,0.0010000000000000002,-0.00018428113549892703,0.0
icit_c,0.0014485689003766295,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.00026111555254388345,0.0
nadh_c,0.0010000000000000002,-0.1794275186015409,0.0
amp_c,0.0018868766397358695,-0.0,0.0
3php_c,0.05620801563434873,-0.0,0.0
dtdp_c,0.08876431482910337,-0.0,0.0
dhf_c,0.1885216680897739,-0.0,0.0
for_c,10.000000000000002,-0.0,0.0006968180886103311
pi_e,10.000000000000002,-0.0,0.0004336613331072699
3opalmACP_c,0.03973209507916258,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.0002007289866060357,0.0
coa_c,0.0010938424169605711,-0.0,0.0
asn__L_c,0.07953195768688147,-0.0,0.0
udp_c,0.09271915274209944,-0.0,0.0
leu__L_c,0.0010000000000000002,-0.00023973547311486113,0.0
25aics_c,9.99999999999811,-0.0,0.0872066456501894
3omrsACP_c,0.06374431051553135,-0.0,0.0
acald_c,0.0010000000000000002,-0.00030495932897620673,0.0
3hmrsACP_c,0.08613276424306274,-0.0,0.0
pram_c,0.32484440738030873,-0.0,0.0
3c4mop_c,0.01848457664586741,-0.0,0.0
hcys__L_c,0.1715192913941056,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.00028461572646739335,0.0
co2_c,0.0010000000000002516,-0.06714199487559329,0.0
pi_p,0.21909606333207532,-0.0,0.0
fum_e,0.0010000000000000002,-0.00029802868132107924,0.0
acald_e,0.0010000000000000002,-0.0001812196883318786,0.0
etoh_p,0.0010000000000000002,-0.00017489650893543867,0.0
gthox_c,0.0010000000000000002,-0.00014601855501990784,0.0
gar_c,9.999807868988198,-0.0,0.00048295472675359666
3haACP_c,0.06058121517309533,-0.0,0.0
3ooctACP_c,0.079577495667814,-0.0,0.0
3ocmrs7eACP_c,0.043843395679783355,-0.0,0.0
acg5p_c,0.007656137974849457,-0.0,0.0
4pasp_c,8.662143461807702,-0.0,0.0
glu5p_c,0.0010000000000001637,-0.10248808500825987,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,1.8208055138387498,-0.0,0.0
3mop_c,0.2695739580420997,-0.0,0.0
dgtp_c,0.02608067903008043,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.0002147801573347561,0.0
dcamp_c,4.963627136172166,-0.0,0.0
myrsACP_c,0.12943946433077222,-0.0,0.0
ACP_c,0.18273793263003685,-0.0,0.0
palmACP_c,0.010207486011519122,-0.0,0.0
succoa_c,8.658848012164311,-0.0,0.0
xyl__D_c,0.0010000000000000002,-0.00023554151393568673,0.0
for_e,0.0010000000000000002,-0.0005221431935598215,0.0
