,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
PGM,-4.268543481886387,0.36085049213992004,-5.018802616693941,-6.181061838107219,-0.09748279308716025,1.5588572614410636
CYTBO3_4pp,-79.20653583266511,12.807069168615147,-79.2065358810545,-26.833298940306108,-3.4309628528587e-11,13.882971404556184
EAR141x,-53.30908206982253,1.4001991248858514,-50.98117467014856,-20.906762010547197,-4.8117276585233426e-11,0.056227424432472715
EAR141y,-53.6221030058687,1.417822942288588,-51.36935618962318,-0.0,,0.0
EAR181x,-53.30835960220197,1.4001991248858514,-50.98045220218556,-0.0,,0.0
EAR181y,-53.621380538247685,1.4178229422885877,-51.368633722002166,-0.0,,0.0
TPI,5.663862916888344,0.5486662102369438,6.155595176061681,-6.18106183811136,-0.03513972983866343,-0.3775090866339017
RPI,4.488156758194553,1.6668851933515165,6.181061838127114,-6.181061838125201,-0.013318982813817928,-0.2744952479952133
3OAR120,-13.01882044472407,1.0110966471913132,-11.911070486998685,-10.717833967743347,-1.5618637394781524e-10,0.07679445850839195
3HAD80,-0.4346375044872603,1.4927180897403898,-3.0788417294880066,-10.228035200973324,-1.750906911249481e-10,0.1330218829408647
3HAD120,-0.4346375044874592,1.4927180897403896,-3.0788417294889765,-10.334720565877829,-1.7059183444380865e-10,0.07679445850839195
EAR180x,-53.30835960220106,1.4001991248858514,-50.98045220218465,-0.0,,0.0
AKGtex,0.192971832660362,0.0,0.192971832660362,0.0,,0.0
SO4t2pp,2.919221339233316,0.0,2.919221339233316,-11.283992110049613,-1.3885288226456885e-10,0.09351302313742138
EAR180y,-53.62138053824723,1.4178229422885877,-51.36863372200171,-0.0,,0.0
ACONTb,-1.368810859491621,1.1348672840424177,-1.0999132200112438,-6.981773889664902,-8.850827166200066e-10,4.76302786996891
3HAD161,-0.4346375044870329,1.4927180897403898,-3.078841729488854,-10.394524067686817,-1.681581436685652e-10,0.056227424432472715
SUCDi,-73.627179042433,6.51949511659862,-72.30018055365437,-50.41888663512183,-1.6017113009420858e-11,4.363574608207658
ASNS1,-46.38531209686832,3.647855517190506,-44.09095480466315,-0.0,,0.0
EAR80y,-53.62138053824791,1.417822942288588,-51.36863372200239,-0.0,,0.0
EAR120y,-53.62138053824814,1.417822942288588,-51.36863372200262,-0.0,,0.0
3OAR181,-13.018820444725208,1.0110966471913132,-11.911070486836174,-0.0,,0.0
3HAD121,-0.4345712491837945,1.4927180897403898,-3.0787754741848907,-8.47965717989732,-3.0827314922118834e-10,0.056227424432472715
EAR140x,-53.30835960220265,1.4001991248858519,-50.9804522025303,-20.940570309182778,-4.800706083955798e-11,0.0477051727435559
3OAS181,12.113327404497424,3.198489611869459,7.606393550871574,-0.0,,0.0
3OAS140,12.113327404497538,3.198489611869459,7.606393551531207,-12.176411478328005,-1.1818749512048102e-10,0.07679445850839195
3OAR140,-13.01882044472498,1.0110966471913134,-11.911070486999975,-10.617250215830728,-1.5972649629181936e-10,0.07679445850839195
EAR160y,-53.621380538246775,1.417822942288588,-51.368633722001256,-0.0,,0.0
3OAR160,-13.018820444723616,1.0110966471913134,-11.911070486996408,-10.697958488977386,-1.5686640196612558e-10,0.0477051727435559
3HAD181,-0.4346375044870045,1.4927180897403898,-3.078841729875872,-0.0,,0.0
EAR100y,-53.621380538247,1.417822942288588,-51.36863372200148,-0.0,,0.0
3OAR141,-13.0305088642979,1.0110966471913134,-11.922758906570895,-10.571278681665197,-1.613989782016596e-10,0.056227424432472715
3OAR161,-13.01882044472498,1.0110966471913134,-11.911070486999137,-10.698289864743023,-1.5685486754060873e-10,0.056227424432472715
3HAD141,-0.434109187520339,1.4927180897403898,-3.0783134125216485,-10.25829241727339,-1.7378721539521405e-10,0.056227424432472715
EAR121x,-53.30833106871177,1.4001991248858519,-50.98042366904159,-19.060513386824795,-5.501500677888475e-11,0.056227424432472715
EAR121y,-53.62135200475772,1.417822942288588,-51.3686051885122,-0.0,,0.0
ACONTa,9.240938485578525,1.134054169209417,9.018750712880973,-6.939324388993937,-9.347166051373992e-10,4.76302786996891
3HAD40,-0.4347763074842747,1.4927180897403898,-3.078980532484243,-10.311291505826716,-1.7156954349091816e-10,0.1330218829408647
3OAS60,12.11269968641872,3.198489611869459,7.6057658334530815,-12.177745350219189,-1.1816390784616208e-10,0.1330218829408647
3OAS160,12.113327404496172,3.198489611869459,7.606393551531983,-12.233510288483066,-1.170701668060919e-10,0.0477051727435559
3OAR60,-13.019158234250227,1.0110966471913134,-11.911408276525094,-10.612499596501168,-1.5990216299555057e-10,0.1330218829408647
3OAR80,-13.018820444724753,1.0110966471913134,-11.911070487000432,-10.575666208782055,-1.6124064135344813e-10,0.1330218829408647
EAR100x,-53.308359602201286,1.4001991248858514,-50.98045220252917,-29.00357868021041,-3.1046586260377476e-11,0.07679445850839195
EAR120x,-53.30835960220197,1.4001991248858516,-50.98045220252771,-20.936881654192106,-4.801919958190276e-11,0.07679445850839195
EAR160x,-53.30835960220083,1.4001991248858516,-50.980452202529264,-27.413951023180037,-3.337057580441824e-11,0.0477051727435559
EAR140y,-53.621380538248594,1.417822942288588,-51.368633722003075,-0.0,,0.0
3OAS121,12.130513073461172,3.198489611869459,7.62357922049572,-7.926452458560953,-4.0599381468168466e-10,0.056227424432472715
3OAS80,12.117640970918698,3.198489611869459,7.610707117953128,-12.141440075553433,-1.1888223898088635e-10,0.1330218829408647
3OAS100,12.113327404496514,3.198489611869459,7.606393551530729,-10.163488206689157,-1.77929984249782e-10,0.13302188294086467
3OAS120,12.113327404496172,3.198489611869459,7.6063935515303704,-12.668325117770806,-1.092257684390034e-10,0.07679445850839195
3OAR40,-13.027146560479451,1.0110966471913134,-11.919396602754162,-10.696045644787178,-1.5695209708312687e-10,0.1330218829408647
3OAR100,-13.01882044472407,1.0110966471913132,-11.91107048699894,-8.31660467227972,-3.318215443576909e-10,0.13302188294086467
3HAD60,-0.4349906296440666,1.4927180897403898,-3.0791948546449355,-10.282425260027196,-1.7277005344123082e-10,0.1330218829408647
3HAD100,-0.4346375044876865,1.4927180897403896,-3.0788417294880306,-7.845480131241689,-4.2575177516356654e-10,0.13302188294086467
3HAD140,-0.4346375044865497,1.4927180897403893,-3.0788417294872428,-10.282422435479823,-1.7276482791634976e-10,0.0477051727435559
3HAD160,-0.4346375044879424,1.4927180897403896,-3.078841729488248,-10.391562847232095,-1.682764261843978e-10,0.0477051727435559
EAR40x,-53.309127130213206,1.4001991248858516,-50.981219730539955,-20.88922295249548,-4.817551367557027e-11,0.1330218829408647
EAR60y,-53.62229093029217,1.417822942288588,-51.369544114046654,-0.0,,0.0
EAR60x,-53.30926999424623,1.4001991248858514,-50.98136259457573,-20.841192521829605,-4.833273817404557e-11,0.1330218829408647
EAR80x,-53.30835960220197,1.4001991248858519,-50.98045220253017,-18.942337296622277,-5.5524584757859196e-11,0.13302188294086467
3OAR180,-13.018820444726115,1.0110966471913134,-11.91107048683708,-0.0,,0.0
3OAS180,12.113327404497085,3.198489611869459,7.606393550871231,-0.0,,0.0
3HAD180,-0.4346375044860381,1.4927180897403896,-3.0788417298749047,-0.0,,0.0
NADH16pp,-88.44112010291929,6.211579665461983,-87.56957165167557,-35.71526457175117,-2.3991421821546503e-11,23.2787226637365
NADH17pp,19.30224089974903,4.874554708979401,22.37909265910021,0.0,,0.0
VPAMTr,-1.5950389968868024,3.4900585573236698,1.7235582876401618,-0.0,,0.0
PIt2rpp,3.251906384375601,0.0,3.251906384375601,-14.189143966635694,-8.847698243263238e-11,0.36015222528844504
PItpp,-16.735198258712707,0.0,-16.735198258712707,-0.0,,0.0
SUCCt1pp,16.430338115174266,0.0,16.430338115174266,0.0,,0.0
