,optimised_conc_mM,shadow_price_lb,shadow_price_ub
3oddecACP_c,0.12285583010104104,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.00022472300531647764,0.0
3ooctdACP_c,0.0010000000000000002,-0.00023424281219741155,0.0
but2eACP_c,0.07863393401231868,-0.0,0.0
pyr_c,0.0010000000000001167,-0.09486030704018594,0.0
dump_c,0.09779628015855592,-0.0,0.0
acon_C_c,0.3156914011174013,-0.0,0.0
grxox_c,0.0010000000000000002,-0.00017151708326970235,0.0
icit_c,0.0014485692568847219,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.0002466452342692004,0.0
nadh_c,0.0010000000000000616,-0.17944988183669794,0.0
amp_c,0.001894800437911074,-0.0,0.0
3php_c,0.05439194465264458,-0.0,0.0
dtdp_c,0.08497357528311399,-0.0,0.0
dhf_c,0.1976611200327663,-0.0,0.0
for_c,10.000000000000002,-0.0,0.0006548879893296087
pi_e,10.000000000000002,-0.0,0.00040822725402167673
3opalmACP_c,0.039107335366906804,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.00018721517474005656,0.0
coa_c,0.0011011642440270704,-0.0,0.0
asn__L_c,0.0794351771241804,-0.0,0.0
udp_c,0.090421667976365,-0.0,0.0
leu__L_c,0.6664707367472464,-0.0,0.0
25aics_c,9.999999999998732,-0.0,0.08721344377570014
3omrsACP_c,0.06313738391265614,-0.0,0.0
acald_c,0.0010000000000000002,-0.0002870149531994305,0.0
3hmrsACP_c,0.0863146570903983,-0.0,0.0
pram_c,0.25819111254389276,-0.0,0.0
3c4mop_c,0.019185418465636137,-0.0,0.0
hcys__L_c,0.16961798155399996,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.00026912254635974017,0.0
co2_c,0.001000000000000169,-0.06697926942943681,0.0
pi_p,0.21911246758107641,-0.0,0.0
fum_e,0.0010000000000000002,-0.00028208342795668184,0.0
acald_e,0.0010000000000000002,-0.00017070685132857438,0.0
etoh_p,0.0010000000000000002,-0.0001635368563479447,0.0
gthox_c,0.0010000000000000002,-0.00013674673183703548,0.0
gar_c,9.999879582649665,-0.0,0.00040651505442405747
3haACP_c,0.06336691179949815,-0.0,0.0
3ooctACP_c,0.07961748725529529,-0.0,0.0
3ocmrs7eACP_c,0.04331747070689115,-0.0,0.0
acg5p_c,0.007832433860360874,-0.0,0.0
4pasp_c,8.66219077955368,-0.0,0.0
glu5p_c,0.0010000000000001095,-0.10250449144668008,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,1.7572799912242658,-0.0,0.0
3mop_c,0.26803462026387864,-0.0,0.0
dgtp_c,0.02719321621930757,-0.0,0.0
rib__D_e,10.000000000000002,-0.0,0.0003316430509665743
dcamp_c,4.939584623961251,-0.0,0.0
myrsACP_c,0.1268955616694569,-0.0,0.0
ACP_c,0.18652070204803894,-0.0,0.0
palmACP_c,0.010405769394002604,-0.0,0.0
succoa_c,8.648300242560529,-0.0,0.0
xyl__D_c,0.0010000000000000002,-0.0002145114254032237,0.0
for_e,0.0010000000000000002,-0.0004933509255953598,0.0
