,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
G6PDH2r,-9.361772644464764,1.3215711000419956,-10.204811215328307,-0.0,,0.0
ME2,12.335045888567802,3.137103713307992,4.639972231756784,-7.157993446646825,-2.5721718366957006e-09,6.879533498072966
ARGSL,-8.66875353522916,4.887377162098045,-5.735409580264941,-18.0244720093396,-2.202234706194512e-10,0.11606146170181182
CBPS,-22.55555221892623,2.6451517260838604,-19.042724601508095,-89.35162014893706,-3.145159058823122e-11,0.24585723448691366
GLU5K,29.490267285826825,2.301329657863792,31.52191686971329,-6.140544541098953,-0.00672153244832988,0.08673651219943072
IPPS,-28.792421207804004,1.3471437168918416,-28.21452794961625,-39.90299851630324,-7.751574446045586e-11,0.1767772164290413
ACOATA,8.549271846991244,1.4915716358035431,6.29903708497191,-0.0,,0.0
ACtex,0.0965784367579374,0.0,0.0965784367579374,0.0,,0.0
ACALDtex,-1.2610026914217087e-05,0.0,-1.2610026914217087e-05,-0.0,,0.0
PSP_L,-10.483161829173165,0.2767919181055284,-10.476832025171635,-15.836061740209066,-2.699308093985452e-10,0.6951359271567288
ADSK,-19.14058578613192,5.948700718733848,-23.627224720867847,-51.13226366661726,-5.8168907174935555e-11,0.09646231766814796
SUCCt2_2pp,-10.53624563349993,0.0,-10.53624563349993,-0.0,,0.0
HSDy,-16.73427555195978,1.6964123937929358,-18.11054741207792,-17.63627821607526,-2.2766028631074062e-10,0.273839475863505
CYSTL,0.7145040846975489,2.713645647767074,-2.743750236014235,-36.94391306037605,-8.49621456234598e-11,0.06030258358273601
SHSL1,-67.24290961703976,5.574564822040363,-65.35548809351221,-82.54709367567207,-3.4252574167059423e-11,0.06030258358273601
SULabcpp,-15.892620863101072,0.3042778552991028,-15.751485917417904,-0.0,,0.0
GLUtex,0.0956230169288687,0.0,0.0956230169288687,0.0,,0.0
AKGt2rpp,2.9186076582930696,0.0,2.9186076582930696,-0.0,,0.0
XYLt2pp,-13.48641958512627,0.0,-13.48641958512627,-0.0,,0.0
GLYCtex,-2.5285233164140664e-05,0.0,-2.5285233164140664e-05,-0.0,,0.0
Htex,-0.1558340809305249,0.0,-0.1558340809305249,-6.140544541089163,-0.13944420233447746,16.395659340671415
PYRt2rpp,-5.282781047833595,0.0,-5.282781047833595,-0.0,,0.0
THD2pp,-13.170270938291113,0.33576292404529984,-13.08386397644378,-6.140544541091391,-0.02426920652819131,-5.210042789741486
TKT2,-10.590295310922627,1.921333284329632,-9.97790900846089,-6.140544541091932,-0.022654260423230706,-0.22643557486067897
ATPS4rpp,-21.63803342067684,0.3042778552991028,-21.77916836633737,-6.140544541090573,-0.041087132008090325,42.886825643908765
GK1,-0.0903963362385293,1.1969312230116889,-0.1395199372593403,-25.214146412317763,-1.372115848542995e-10,0.09517414970293239
GLCNtex,0.0964576683234099,0.0,0.0964576683234099,0.0,,0.0
GLNtex,-0.0005718147948527,0.0,-0.0005718147948527,-0.0,,0.0
O2tex,0.0,0.0,-0.0,-23.7509863788202,-1.4861090559086149e-10,13.081296507294983
D_LACtex,0.0964885505821655,0.0,0.0964885505821655,0.0,,0.0
GLCtex_copy1,-4.866104734446708e-05,0.0,-4.866104734446708e-05,-0.0,,0.0
FUMt2_2pp,-10.563500045881623,0.0,-10.563500045881623,-22.23643464001931,-1.625950096939092e-10,10.0
PItex,0.2013162532615382,0.0,0.2013162532615382,-13.204735695084143,-3.704733060935493e-10,0.37806650747124215
CYTBDpp,-133.13970333001333,12.807069168615158,-133.13970340167504,-0.0,,0.0
CYTBD2pp,-348.62642533534904,10.233829555523304,-352.2753340621611,-0.0,,0.0
ACt2rpp,-5.279041529494435,0.0,-5.279041529494435,0.0,,0.0
METS,0.1734286555275674,5.078043750050318,-6.972336282111778,-21.79139745111293,-1.6721899275306968e-10,0.06030258358273601
FRUtex,-3.9444440119496e-05,0.0,-3.9444440119496e-05,-0.0,,0.0
FUMtex,0.1929947932815139,0.0,0.1929947932815139,-15.188923944629535,-2.8923438816769253e-10,10.0
PRASCSi,-83.4229913052074,5.2107880976856435,-64.40853894349647,-79.10473149156113,-3.5868534182897177e-11,0.17531404909967288
MTHFC,-5.150906649697693,0.9155240220012852,-4.6705262241429395,-6.140544541093459,-0.015054186576327093,0.38780094519556696
MTHFD,3.790336213144419,1.1400859908807528,1.402772859483985,-6.140544541091582,-0.025429400925193586,0.38780094519556696
XYLtex,-3.2608912988507655e-05,0.0,-3.2608912988507655e-05,-0.0,,0.0
FORtppi,-8.203085505435638,0.0,-8.203085505435638,-17.626067956247,-2.2786152797093926e-10,0.0005249980924332782
PYRtex,0.0964785299923676,0.0,0.0964785299923676,0.0,,0.0
SO4tex,0.1929708448022602,0.0,0.1929708448022602,-11.544394804774441,-4.843021209898039e-10,0.09816444152836885
SUCCtex,0.1937278930494415,0.0,0.1937278930494415,0.0,,0.0
GRXR,-23.35816464169747,100000.00014089956,-38.37273641490557,-0.0,,0.0
RNDR1b,-13.757971239580954,100000.00018692225,-4.5752195272264,0.0,,0.0
RNDR2b,-9.600193314748893,100000.00016706038,5.427870817014184,0.0,,0.0
MALt2_2pp,-10.556691653860014,0.0,-10.556691653860014,-0.0,,0.0
NH4tex,-0.0979154621233817,0.0,-0.0979154621233817,-23.848901840943583,-1.4778919135717102e-10,4.233844762176594
RIBabcpp,-32.301085322020924,0.3042778552991028,-32.15995037633776,-0.0,,0.0
GLYCAt2rpp,-5.283161514993793,0.0,-5.283161514993793,-0.0,,0.0
GLYCAtex,0.0964780030002998,0.0,0.0964780030002998,0.0,,0.0
GLNabcpp,-32.453816793604915,0.3042778552991028,-32.31268184792175,-0.0,,0.0
CO2tex,0.0,0.0,-0.0,-23.7509863788202,-1.4861079120792479e-10,-23.91639582724374
GLUt2rpp,-5.534822346846056,0.0,-5.534822346846056,0.0,,0.0
ACGK,25.715717685648983,3.080175450758009,25.92300823424658,-9.903621111603943,-6.95472951059328e-10,0.11606146170181182
GNK,-14.418661193906592,3.206739218403203,-16.339512512336235,-0.0,,0.0
GLUDy,31.30429804519228,0.37462137509084287,31.362953017296817,-6.1405445410983965,-0.0074565356628884215,-3.374729722313467
GLCNt2rpp,-5.285129317189046,0.0,-5.285129317189046,-0.0,,0.0
GLCptspp,-45.699799319943246,0.603560526334285,-46.00955134545725,-0.0,,0.0
HSTPT,9.726947287600938,2.931870753584051,9.727471304523231,-14.604910953604605,-3.091926038938827e-10,0.03717284699622116
THDPS,26.480196009652367,5.19893876668656,23.125610624941764,-9.849833564407975,-7.055580305387799e-10,0.1455512088116832
ATPM,-32.295134076671495,0.3042778552991028,-32.153999131012085,-78.76887716350528,-3.603442391311615e-11,6.86
THRD_L,-23.69998304729297,4.155707806738213,-25.555518997842853,-41.387143943260675,-7.425171944822177e-11,0.1139963907298564
ETOHtex,-1.891504038553649e-05,0.0,-1.891504038553649e-05,-0.0,,0.0
RNDR2,-39.90207413682997,3.0388112245542542,-40.20081115064537,-33.588016105614884,-9.53501482293428e-11,0.01060080228943937
DHFR,-16.27441313200575,2.393580771885134,-23.42545503977422,-35.29185470384599,-8.977710062080833e-11,0.010266890946643653
PRAIi,-9.784245334924696,1.3482617167971542,-9.826175000794628,-17.311003177209525,-2.342894020842191e-10,0.02230378667278388
TYRTA,-0.0395041723156083,2.0731456914217934,0.3315973124910627,-19.24336380197315,-1.997371298138095e-10,-0.054106978291613844
SHKK,-28.03768502695164,2.839955125935623,-30.501595369351985,-54.68023374139658,-5.3917128886174464e-11,0.14910416675412214
GLUSy,-45.7524178021369,0.9436721036761713,-44.88448031654012,-0.0,,0.0
IG3PS,-44.41041669329849,59929.53647265608,-44.43559108686267,-65.13562467425506,-4.4361678600015505e-11,0.03717284699622116
PDH,-34.42528130971617,3.2226667059154863,-44.973154187322244,-46.97551358650199,-6.409013841145385e-11,5.787692061662584
MTHFR2,-37.569138402504784,4.1827381217592166,-34.910217907925514,-21.360149481424052,-1.7195727191714258e-10,0.06030258358273601
