,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
SUCCtex,0.1937278930494415,0.0,0.1937278930494415,0.0,,0.0
GRXR,-23.35816464169747,100000.00014089956,-28.625730407092416,-0.0,,0.0
RNDR1b,-13.757971239580954,100000.00018692225,-13.487820319944355,-0.0,,0.0
RNDR2b,-9.600193314748893,100000.00016706038,-6.666392596277877,-0.0,,0.0
MALt2_2pp,-10.556691653860014,0.0,-10.556691653860014,-0.0,,0.0
NH4tex,-0.0979154621233817,0.0,-0.0979154621233817,-23.848901840943583,-1.5490852063946144e-11,9.34037102069791
RIBabcpp,-32.301085322020924,0.3042778552991028,-32.32362840604605,-0.0,,0.0
GLYCAt2rpp,-5.283161514993793,0.0,-5.283161514993793,-0.0,,0.0
GLYCAtex,0.0964780030002998,0.0,0.0964780030002998,0.0,,0.0
GLNabcpp,-32.453816793604915,0.3042778552991028,-32.47635987763004,-0.0,,0.0
CO2tex,0.0,0.0,-0.0,-23.7509863788202,-1.5583889387445533e-11,-24.517633791005423
GLUt2rpp,-5.534822346846056,0.0,-5.534822346846056,0.0,,0.0
ACGK,25.715717685648983,3.080175450758009,24.458367047180346,-8.55654534130919,-2.3018681555064585e-10,0.2560455506503062
GNK,-14.418661193906592,3.206739218403203,-14.463979459633547,-0.0,,0.0
GLUDy,31.30429804519228,0.37462137509084287,31.42654052158793,-7.452995397788002,-0.01695218448386028,-7.445059862038887
GLCNt2rpp,-5.285129317189046,0.0,-5.285129317189046,-0.0,,0.0
GLCptspp,-45.699799319943246,0.603560526334285,-45.92673418555133,-45.601028892823514,-6.658370717225208e-12,10.0
HSTPT,9.726947287600938,2.931870753584051,9.727154369621372,-18.98166193319077,-2.203276155820227e-11,0.08200777362980984
THDPS,26.480196009652367,5.19893876668656,27.33336026459065,-7.857352255165904,-6.283057478537109e-10,0.32110348139293976
ATPM,-32.295134076671495,0.3042778552991028,-32.31767716070093,-58.81884101205719,-4.9451152761472655e-12,6.86
THRD_L,-23.69998304729297,4.155707806738213,-22.606133202371808,-29.180859222710616,-1.1690525944589595e-11,0.25148975558799025
ETOHtex,-1.891504038553649e-05,0.0,-1.891504038553649e-05,-0.0,,0.0
RNDR2,-39.90207413682997,3.0388112245542542,-42.55573233595699,-35.87011727910537,-8.938609330100061e-12,0.023386645487096753
DHFR,-16.27441313200575,2.393580771885134,-22.56937932465506,-34.42534507593726,-9.417392636390756e-12,0.02264999688401259
PRAIi,-9.784245334924696,1.3482617167971542,-10.319712519413116,-18.249340474951172,-2.352722783003537e-11,0.049204837303292025
TYRTA,-0.0395041723156083,2.0731456914217934,0.20776576508105649,-27.149308451624584,-1.2896346190927114e-11,-0.11936650501864358
SHKK,-28.03768502695164,2.839955125935623,-30.077629225246966,-50.31103729967717,-5.926742049193147e-12,0.3289417341554841
GLUSy,-45.7524178021369,0.9436721036761713,-44.89881626170793,-0.0,,0.0
IG3PS,-44.41041669329849,59929.53647265608,-42.977285473677576,-57.653799711915156,-5.0598580881048055e-12,0.08200777362980984
PDH,-34.42528130971617,3.2226667059154863,-41.73694738412645,-62.275317149656175,-4.6332094231484805e-12,9.558281656564931
MTHFR2,-37.569138402504784,4.1827381217592166,-36.0222139703562,-9.660331889439169,-1.1507497959621463e-10,0.13303475583262211
DUTPDP,-48.326632386807326,2.5552196465729082,-44.43972145989247,-61.52579169113034,-4.6975429337858244e-12,0.022649996884012792
NTP5,-32.59931843841976,2.3157017774368485,-28.096932133193377,-0.0,,0.0
