,optimised_conc_mM,shadow_price_lb,shadow_price_ub
2dda7p_c,0.07075289113604183,-0.0,0.0
sl2a6o_c,0.004965435274424315,-0.0,0.0
gtp_c,0.1383047787378899,-0.0,0.0
so4_p,0.3485012488916452,-0.0,0.0
succ_c,2.534335631205924,-0.0,0.0
aps_c,0.018636256447727154,-0.0,0.0
thdp_c,3.703379653047392,-0.0,0.0
cdp_c,0.20289172205767106,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.00018639056118539702,0.0
nadph_c,10.000000000000002,-0.0,0.0002074498750388816
acglu_c,5.411773903239694,-0.0,0.0
3hddecACP_c,0.3233439609691274,-0.0,0.0
2obut_c,0.11761135508186571,-0.0,0.0
cddec5eACP_c,0.35511524354176643,-0.0,0.0
glyc_c,0.0010000000000000002,-0.0002953082183462648,0.0
val__L_c,0.05105181322606815,-0.0,0.0
pro__L_c,0.03455997158835128,-0.0,0.0
cbasp_c,9.999999999962156,-0.0,0.09980822036116083
mqn8_c,0.0010000000000000002,-0.00014589210593550495,0.0
lac__D_p,0.0010000000000000002,-0.00017371796757444612,0.0
malACP_c,1.1086733292965694,-0.0,0.0
3hdecACP_c,1.6063524821404236,-0.0,0.0
cdec3eACP_c,0.008755485873243289,-0.0,0.0
3hcmrs7eACP_c,0.3198303070674118,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.00033337403215004163,0.0
3oddecACP_c,0.3908623620500817,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.0001985103022608933,0.0
3ooctdACP_c,0.0010000000000000002,-0.000197579771698697,0.0
but2eACP_c,0.007157101607281626,-0.0,0.0
pyr_c,0.012795894954824036,-0.0,0.0
dump_c,0.1215386429843382,-0.0,0.0
acon_C_c,0.002937909411620466,-0.0,0.0
grxox_c,0.0010000000000000002,-0.00015750623307210433,0.0
icit_c,0.004100990196724813,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.00018788166118302078,0.0
nadh_c,0.0010000000000000002,-0.00019761719905371454,0.0
amp_c,0.0054708076227901045,-0.0,0.0
3php_c,0.0010000000000015775,-0.24155207972122086,0.0
dtdp_c,0.07837634907542564,-0.0,0.0
dhf_c,0.20370257379406578,-0.0,0.0
for_c,0.0011066926247000845,-0.0,0.0
pi_e,10.000000000000002,-0.0,0.00032025535075872234
3opalmACP_c,0.3682866310173741,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.0001760439663603587,0.0
coa_c,0.0010000000000016886,-0.22559205041626781,0.0
asn__L_c,0.091786770121077,-0.0,0.0
udp_c,0.10574259375904653,-0.0,0.0
leu__L_c,1.0945649262718253,-0.0,0.0
25aics_c,9.99999999939136,-0.0,0.00634017935818622
3omrsACP_c,0.3775259498441718,-0.0,0.0
acald_c,0.0015299259999573113,-0.0,0.0
3hmrsACP_c,0.3170918559122387,-0.0,0.0
pram_c,0.3588140274632782,-0.0,0.0
3c4mop_c,0.003103051716114637,-0.0,0.0
hcys__L_c,0.12392383027029655,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.00024062956394546014,0.0
co2_c,0.0010000000001217312,-0.0027014805064125465,0.0
pi_p,2.219303055000358,-0.0,0.0
fum_e,0.0010000000000000002,-0.00023999498139305763,0.0
acald_e,0.0010000000000000002,-0.00014966701357351387,0.0
etoh_p,10.000000000000002,-0.0,0.000588732780461466
gthox_c,0.0010000000000000002,-0.00012130267435089912,0.0
gar_c,5.314537783767381,-0.0,0.0
3haACP_c,0.37869568712304896,-0.0,0.0
3ooctACP_c,0.3878875112210623,-0.0,0.0
3ocmrs7eACP_c,0.3777574608728503,-0.0,0.0
acg5p_c,0.004648324813574365,-0.0,0.0
4pasp_c,9.999999999923965,-0.0,0.04983414314109121
glu5p_c,0.0010000000000076048,-0.05080484675417134,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,1.0107343326865144,-0.0,0.0
3mop_c,0.13915851810596344,-0.0,0.0
dgtp_c,0.027448009198614325,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.00017347504008358576,0.0
dcamp_c,1.2774001668432857,-0.0,0.0
myrsACP_c,0.35380135504899307,-0.0,0.0
ACP_c,0.02098130418754082,-0.0,0.0
palmACP_c,0.055472753373826046,-0.0,0.0
succoa_c,0.2972531004301923,-0.0,0.0
xyl__D_c,0.47510422917620676,-0.0,0.0
for_e,0.0010000000000000002,-0.0002765736071618614,0.0
