,optimised_conc_mM,shadow_price_lb,shadow_price_ub
3oddecACP_c,0.1297844667357626,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.0003302538430758513,0.0
3ooctdACP_c,0.0010000000000000002,-0.0003507545347416587,0.0
but2eACP_c,0.010384627476884005,-0.0,0.0
pyr_c,0.001358262929857152,-0.0,0.0
dump_c,0.09965386556948998,-0.0,0.0
acon_C_c,0.015272065662328423,-0.0,0.0
grxox_c,0.0010000000000000002,-0.0002597115813125866,0.0
icit_c,0.003927395281192821,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.0003063501885365446,0.0
nadh_c,0.15407404445545736,-0.0,0.0
amp_c,0.001970632989579727,-0.0,0.0
3php_c,0.0010000000000012596,-0.05891500824773311,0.0
dtdp_c,0.0828622857327318,-0.0,0.0
dhf_c,0.1482432442076993,-0.0,0.0
for_c,10.000000000000002,-0.0,0.0009874307404541037
pi_e,10.000000000000002,-0.0,0.0005927998847608701
3opalmACP_c,0.11619560093715647,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.0002867272384670319,0.0
coa_c,0.0010000000000007898,-0.09241820971993038,0.0
asn__L_c,0.07659417114423862,-0.0,0.0
udp_c,0.1352602352317996,-0.0,0.0
leu__L_c,0.3251546111237387,-0.0,0.0
25aics_c,9.999999999980844,-0.0,0.03856966337773159
3omrsACP_c,0.11924748808758963,-0.0,0.0
acald_c,0.0010000000000000002,-0.0004436572637916884,0.0
3hmrsACP_c,0.5415007332807265,-0.0,0.0
pram_c,0.13979065979102084,-0.0,0.0
3c4mop_c,0.0021102967702637983,-0.0,0.0
hcys__L_c,0.27926818244069324,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.00038359070458996055,0.0
co2_c,0.0010000000000019525,-0.03751649389160519,0.0
pi_p,0.055237293149362,-0.0,0.0
fum_e,10.000000000000002,-0.0,0.0005695562397951858
acald_e,0.0010000000000000002,-0.00024805333339144366,0.0
etoh_p,0.0010000000000000002,-0.00024855659085262576,0.0
gthox_c,0.0010000000000000002,-0.00020404791356818782,0.0
gar_c,8.036925424731402,-0.0,0.0
3haACP_c,0.5705852161389722,-0.0,0.0
3ooctACP_c,0.12259197495070358,-0.0,0.0
3ocmrs7eACP_c,0.11998184305198907,-0.0,0.0
acg5p_c,0.007794797911378026,-0.0,0.0
4pasp_c,0.04242791443089308,-0.0,0.0
glu5p_c,0.0010000000000039758,-0.017361864136138466,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,0.4158644137105685,-0.0,0.0
3mop_c,0.4383278464140041,-0.0,0.0
dgtp_c,0.04184328568073085,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.00028459403956670277,0.0
dcamp_c,3.8312052848357525,-0.0,0.0
myrsACP_c,0.22451390826453768,-0.0,0.0
ACP_c,0.05650184872117769,-0.0,0.0
palmACP_c,0.03934617343494921,-0.0,0.0
succoa_c,9.999999999992124,-0.0,0.09237417870747633
xyl__D_c,0.0010000000000000002,-0.00032501744544343467,0.0
for_e,0.0010000000000000002,-0.0007206233421030189,0.0
