,optimised_conc_mM,shadow_price_lb,shadow_price_ub
cit_c,9.99999999984378,-0.0,0.019073582135949126
skm5p_c,0.10665271471419394,-0.0,0.0
oaa_c,0.0010000000000076688,-0.03661253328056899,0.0
23dhmp_c,0.057302702050285696,-0.0,0.0
fprica_c,0.001000000000007531,-0.03855725028976159,0.0
glcn_e,0.0010000000000000002,-0.00019341701186741518,0.0
ac_p,0.0010000000000000002,-0.00026566513270492235,0.0
his__L_c,0.10641186217399838,-0.0,0.0
so4_c,0.00846950924314455,-0.0,0.0
6pgl_c,0.0010000000000000002,-0.00034893938289238505,0.0
2dda7p_c,0.07677401866078794,-0.0,0.0
sl2a6o_c,0.09545198559448137,-0.0,0.0
gtp_c,0.14934976098807443,-0.0,0.0
so4_p,0.10473633269423938,-0.0,0.0
succ_c,0.0010000000000031017,-0.0929978772324039,0.0
aps_c,0.036533135535734416,-0.0,0.0
thdp_c,1.929233365681037,-0.0,0.0
cdp_c,0.17462993723559206,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.00021938382749790998,0.0
nadph_c,10.000000000000002,-0.0,0.00024858221161870597
acglu_c,2.344596120704945,-0.0,0.0
3hddecACP_c,0.5687248286811624,-0.0,0.0
2obut_c,0.18666665697408552,-0.0,0.0
cddec5eACP_c,0.22014087986608327,-0.0,0.0
glyc_c,0.0010000000000000002,-0.0003480089144280594,0.0
val__L_c,0.022231392056510757,-0.0,0.0
pro__L_c,0.09166819023915557,-0.0,0.0
cbasp_c,9.999999999984752,-0.0,0.18849299149379983
mqn8_c,0.0010000000000000002,-0.00017947673098108136,0.0
lac__D_p,0.0010000000000000002,-0.00020699101571750711,0.0
malACP_c,1.1035425498585232,-0.0,0.0
3hdecACP_c,2.8432000691092796,-0.0,0.0
cdec3eACP_c,0.00533095733474364,-0.0,0.0
3hcmrs7eACP_c,0.5619568473069555,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.0003059283361376672,0.0
3oddecACP_c,0.12946747775068698,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.00024227390298437728,0.0
3ooctdACP_c,0.0010000000000000002,-0.0002500117582090332,0.0
but2eACP_c,0.010117498877916917,-0.0,0.0
pyr_c,0.0014521867755105749,-0.0,0.0
dump_c,0.10623388165636494,-0.0,0.0
acon_C_c,0.015272066210442357,-0.0,0.0
grxox_c,0.0010000000000000002,-0.00018624597782018168,0.0
icit_c,0.003927395641036363,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.00022009347148787032,0.0
nadh_c,0.0010000000000000002,-0.00023207352996521062,0.0
amp_c,0.0019474394876668572,-0.0,0.0
3php_c,0.0010000000000049466,-0.058925160963029403,0.0
dtdp_c,0.08444527251163692,-0.0,0.0
dhf_c,0.14783629716628038,-0.0,0.0
for_c,10.000000000000002,-0.0,0.0007057757096297171
pi_e,10.000000000000002,-0.0,0.00041849636730756
3opalmACP_c,0.11746732092184815,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.00020363037262072076,0.0
coa_c,0.0010000000000031017,-0.09252506879923196,0.0
asn__L_c,0.08014450170144834,-0.0,0.0
udp_c,0.127428189456062,-0.0,0.0
leu__L_c,0.0010000000000000002,-0.00022816377440293493,0.0
25aics_c,9.999999999924711,-0.0,0.03855832726925187
3omrsACP_c,0.11979685270012616,-0.0,0.0
acald_c,0.0010000000000000002,-0.00030965943944395263,0.0
3hmrsACP_c,0.5594353438687423,-0.0,0.0
pram_c,0.2936019676601136,-0.0,0.0
3c4mop_c,0.0020962708836213197,-0.0,0.0
hcys__L_c,0.2475199664674881,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.0002724334110347898,0.0
co2_c,0.0010000000000076688,-0.037552191186126814,0.0
pi_p,0.05910412315205002,-0.0,0.0
fum_e,0.0010000000000000002,-0.00027761817925549476,0.0
acald_e,0.0010000000000000002,-0.00017574584989537857,0.0
etoh_p,0.0010000000000000002,-0.00018026880328773925,0.0
gthox_c,0.0010000000000000002,-0.00014676024832640646,0.0
gar_c,8.76798109504692,-0.0,0.0
3haACP_c,0.5652642354970645,-0.0,0.0
3ooctACP_c,0.12138563004752938,-0.0,0.0
3ocmrs7eACP_c,0.11966017042298392,-0.0,0.0
acg5p_c,0.007533531856766215,-0.0,0.0
4pasp_c,0.04242787969230518,-0.0,0.0
glu5p_c,0.0010000000000156242,-0.017731396737688487,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,0.42059646284721247,-0.0,0.0
3mop_c,0.45254005610053555,-0.0,0.0
dgtp_c,0.03814169227127977,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.00020210724730395694,0.0
dcamp_c,3.9492016487529447,-0.0,0.0
myrsACP_c,0.22240111088338368,-0.0,0.0
ACP_c,0.04905465333043857,-0.0,0.0
palmACP_c,0.03804939017614199,-0.0,0.0
succoa_c,9.999999999968995,-0.0,0.09249380193044066
xyl__D_c,0.0010000000000000002,-0.00022913972650373562,0.0
for_e,0.0010000000000000002,-0.0005135219747399156,0.0
