,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
HISTD,-23.371544504808615,2.2415883556743212,-28.154694964458113,-72.92999831975041,-7.0876540433340805e-12,0.040691670074242646
DHDPS,-130.59541464377398,6.217347477050016,-128.91666604546145,-101.16773721833661,-4.981603128584522e-12,0.15932924826754033
IGPDH,-42.02433251451435,1.947905958690577,-40.86988920554663,-37.508105975788595,-1.509148374891708e-11,0.040691670074242646
PRPPS,-3.834019867379797,2.024275520555874,-1.5056162782004137,-17.320848127356452,-4.2340068916868594e-11,0.40007705715418423
PRATPP,-56.86468553301194,2.5552196465729087,-53.36433316045279,-66.75395760626554,-7.809871710683914e-12,0.040691670074242646
GLUN,-14.448119756944626,0.8598395736154263,-13.52152781278488,-0.0,,0.0
PRMICI,-9.77860710150586,1.3482617167971542,-9.82053683832999,-11.112784417646473,-9.520719942721637e-11,0.040691670074242646
GLUPRT,-70.0879690388357,2.72337521655249,-67.47801329633565,-88.24054614954953,-5.765917101370401e-12,0.19190947214962437
SERAT,-6.19970017924708,2.9318707535840414,-6.167435887855005,-29.03469406754215,-2.0677051934155135e-11,0.1055935480418835
CYSS,-50.852271424810255,5.237531617134726,-51.29329133774407,-53.7158327520356,-9.950153910326565e-12,0.1055935480418835
BPNT,-7.080044146709059,3.1260416564365787,-1.538514172279804,-31.21542809766373,-1.887851382065044e-11,0.1055935480418835
PAPSR,-51.47528106964789,6.272417262701619,-50.91384149839314,-67.19941868073379,-7.75282154037434e-12,0.1055935480418835
ASPK,20.92345105459024,2.9318707535841035,16.54901753409949,-6.140544541632373,-0.0005042918907211738,0.45909067375841084
ASAD,-28.080321224836517,1.6927163688108917,-28.055924919652774,-6.14054454167384,-0.0005050615360826098,-0.45909067375841084
DAPDC,-11.824331792401557,3.733838386328786,-23.513073210230388,-27.394509292754954,-2.2272624621328168e-11,0.1473938039049503
OCBT,-31.78746484671326,2.9318707535840383,-33.166811821996234,-47.18131533639738,-1.1534390168045023e-11,0.12704796886782896
GARFT,-0.6955807698357787,5.595464134286743,4.660055286471163,-6.413610168806338,-1.731859416885089e-09,0.19190947214962437
PHETA1,-0.4072137719835521,2.07314569142181,1.0739426835442423,-21.20920324040447,-3.141540577913929e-11,-0.07957464012650219
PPND,-10.957663451905455,11.28822052398204,4.474295268399424,-26.27713669720698,-2.3508409889321274e-11,0.05922880508938086
PRAMPC,-44.41041762180828,59929.53645543112,12.90786143659473,-7.058852294062683,-5.155529242001391e-10,0.040691670074242646
GLYCK2,-13.09071836666254,0.7073330661728003,-11.947314278045019,-0.0,,0.0
ACOTA,-3.76788502774095,3.371282446943058,-10.425655128863413,-11.9890618334196,-8.094092069884426e-11,-0.12704796886782896
SULR,-99.3233367039054,4.694120658044252,-101.66193653731304,-106.12681038043371,-4.7344477264640004e-12,0.1055935480418835
PRAGSr,-27.88756718402952,2.3158934766187227,-26.21847500704446,-50.84048635854495,-1.0590169981319257e-11,0.19190947214962437
PRFGS,11.249863552814007,48207.299067169064,65.58364397230727,-6.4126160289205885,-1.7380037520407728e-09,0.19190947214962437
PSERT,-11.06679923779108,0.37616354074759,-11.09888735049974,-14.662255713300024,-5.5552762068529286e-11,0.760938267856911
AIRC2,-59.120577378772495,5.984946507606801,-44.58263896622892,-67.52691647167056,-7.711431511641838e-12,0.19190947214962437
GAPD,-1.8293512028185996,0.405626339133743,-1.7665079793597362,-6.140544540325134,-0.06965917846218085,-1.0303609803929568
GND,10.39617020138882,3.176340259903543,2.36552660756205,0.0,,0.0
G6PDH2r,-9.361772644464764,1.3215711000419956,-10.204812114514496,-0.0,,0.0
ME2,12.335045888567802,3.137103713307992,4.639970439833374,-6.985570266243993,-5.600814395185414e-10,6.58414666525141
