,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
SDPDS,8.202807774280949,3.740924516468003,10.95387242083815,-7.902379576800842,-4.4491781811741795e-10,0.2625682752541397
UMPK,0.6286235339385082,3.1922841504635695,4.520617739712315,-15.782409734620513,-2.4002336877098402e-11,0.26758677933839886
CTPS2,-25.32586820693869,2.6309324725198056,-24.861609432275035,-60.451576300947835,-3.7722461746623734e-12,0.11362417039854746
NDPK7,3.826286680399003,2.4051831110564037,0.7917458392338066,-20.960542943974314,-1.480101932615958e-11,0.01912340265788853
TRPS3,19.166513454819093,2.9318707535840245,16.93185912735867,-13.467273520760141,-3.324171486435941e-11,0.040235095579907384
ADK1,0.6038461671316752,0.15979053472263874,0.6199259029127973,-11.62698213670968,-4.789855812459172e-11,1.5986582786965429
NDPK2,-0.587918266864579,1.2628586546322247,0.14141069703929254,-18.772884502747125,-1.7661301948832425e-11,0.2825063885186548
NDPK4,0.8343423475710136,2.6171935835279214,-3.928697797511127,-22.07027879781153,-1.3677285420515205e-11,0.018521040602076887
ACODA,-7.001151736473133,3.4970619113237573,-8.104591703839208,-8.91738937062275,-1.3652044253329497e-10,0.20937000847548448
ADSS,-7.201337183171485,2.132881548959369,-8.476770129077778,-39.22617299123697,-6.292250638468744e-12,0.21162727357063946
ASNS2,-31.93719233992353,3.563898932730688,-32.85882473628996,-81.24116848973699,-2.709450603794816e-12,0.1706255997222978
ASPCT,-22.925011990612784,2.9318707535840582,-17.20321457721485,-33.180817151642465,-7.770729780476124e-12,0.23414612955606603
MCOATA,9.337677216374436,1.59701121075709,6.875537539369248,-7.988530369380023,-3.7342196714885114e-10,1.7082280074315452
DAPE,-1.6526074298638112,2.931870753584056,-0.39911570768013505,-7.963676101900662,-3.9151283157474263e-10,0.2625682752541397
DHDPRy,-18.51619950121769,3.9391747710777167,-14.362693600210253,-12.805625704999002,-3.735139596502384e-11,0.2625682752541397
HSK,-41.84905070105419,4.491288355819967,-23.08066137140338,-44.02106880031962,-5.4672213660844965e-12,0.3852115964342993
SDPTA,-1.1727043932019643,2.9318707535840467,-2.5393122705166906,-7.921467411859866,-4.2679504773689453e-10,-0.2625682752541397
