,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
PRASCSi,-83.4229913052074,5.2107880976856435,-64.40853726823505,-79.10473392339993,-4.226709843204059e-12,0.09278602339768299
MTHFC,-5.150906649697693,0.9155240220012852,-4.670524001204338,-6.140544541134705,-0.01499559149391204,0.20524600144339625
MTHFD,3.790336213144419,1.1400859908807528,1.402771418954142,-6.140544541129703,-0.025416889199760002,0.20524600144339625
XYLtex,-3.2608912988507655e-05,0.0,-3.2608912988507655e-05,-0.0,,0.0
FORtppi,-8.203085505435638,0.0,-8.203085505435638,-17.59452861272302,-2.6922977663606837e-11,0.0002778584234316166
PYRtex,0.0964785299923676,0.0,0.0964785299923676,0.0,,0.0
SO4tex,0.1929708448022602,0.0,0.1929708448022602,-11.618940712195242,-5.628261297453319e-11,0.05195412584015085
SUCCtex,0.1937278930494415,0.0,0.1937278930494415,0.0,,0.0
GRXR,-23.35816464169747,100000.00014089956,-37.83081192095543,-0.0,,0.0
RNDR1b,-13.757971239580954,100000.00018692225,-5.1171399105880955,0.0,,0.0
RNDR2b,-9.600193314748893,100000.00016706038,4.885955828080647,0.0,,0.0
MALt2_2pp,-10.556691653860014,0.0,-10.556691653860014,-0.0,,0.0
NH4tex,-0.0979154621233817,0.0,-0.0979154621233817,-23.848901840943583,-1.7412894731623543e-11,2.2407880097623982
RIBabcpp,-32.301085322020924,0.3042778552991028,-32.15994835932322,-0.0,,0.0
GLYCAt2rpp,-5.283161514993793,0.0,-5.283161514993793,-0.0,,0.0
GLYCAtex,0.0964780030002998,0.0,0.0964780030002998,0.0,,0.0
GLNabcpp,-32.453816793604915,0.3042778552991028,-32.31267983090721,-0.0,,0.0
CO2tex,0.0,0.0,-0.0,-23.7509863788202,-1.7509617581451624e-11,-11.487654978273794
GLUt2rpp,-5.534822346846056,0.0,-5.534822346846056,0.0,,0.0
ACGK,25.715717685648983,3.080175450758009,25.923009544964465,-10.048750220672813,-7.892139204775898e-11,0.06142623227480175
GNK,-14.418661193906592,3.206739218403203,-16.339506460332032,-0.0,,0.0
GLUDy,31.30429804519228,0.37462137509084287,31.362953399668726,-6.140544541131393,-0.007431971788006276,-1.7860961661856445
GLCNt2rpp,-5.285129317189046,0.0,-5.285129317189046,-0.0,,0.0
GLCptspp,-45.699799319943246,0.603560526334285,-46.00955108382924,-0.0,,0.0
HSTPT,9.726947287600938,2.931870753584051,9.72745868230623,-14.894138648004692,-3.523290398550362e-11,0.019673954648030265
THDPS,26.480196009652367,5.19893876668656,23.125595995828288,-9.910538070483637,-8.180729565573977e-11,0.07703385972610968
ATPM,-32.295134076671495,0.3042778552991028,-32.15399711397834,-78.7688806435341,-4.2462717168784665e-12,6.86
THRD_L,-23.69998304729297,4.155707806738213,-25.555519296836486,-41.356773516820084,-8.757571080047564e-12,0.06033328094257409
ETOHtex,-1.891504038553649e-05,0.0,-1.891504038553649e-05,-0.0,,0.0
RNDR2,-39.90207413682997,3.0388112245542542,-40.20080019001948,-33.362697255866294,-1.1329415415412514e-11,0.005610538883297448
DHFR,-16.27441313200575,2.393580771885134,-23.42546318854356,-35.32741570115473,-1.0566622122554844e-11,0.005433814280651594
PRAIi,-9.784245334924696,1.3482617167971542,-9.82617862289819,-17.636907525573747,-2.6826937887108176e-11,0.011804414322214785
TYRTA,-0.0395041723156083,2.0731456914217934,0.33158201411157506,-19.646349449375887,-2.2835443014190472e-11,-0.028636446306073395
SHKK,-28.03768502695164,2.839955125935623,-30.50159446869153,-54.521845776483566,-6.374555815057556e-12,0.07891428425837671
GLUSy,-45.7524178021369,0.9436721036761713,-44.88448573931858,-0.0,,0.0
IG3PS,-44.41041669329849,59929.53647265608,-44.411310985625164,-63.35923022635371,-5.390048447023417e-12,0.019673954648030265
PDH,-34.42528130971617,3.2226667059154863,-44.9731439274016,-0.0,,0.0
MTHFR2,-37.569138402504784,4.1827381217592166,-34.910227041911426,-21.386788743528736,-2.0228819563345787e-11,0.03191550796973948
DUTPDP,-48.326632386807326,2.5552196465729082,-44.82627789748269,-66.07222141722376,-5.146012393284626e-12,0.00543381428065148
NTP5,-32.59931843841976,2.3157017774368485,-28.775049112578106,-0.0,,0.0
FORt2pp,-5.280206368901467,0.0,-5.280206368901467,-0.0,,0.0
GLNS,-17.847014319726842,0.8271014678754464,-18.632464774021344,-39.1919647358194,-9.33093571150456e-12,0.5051507671383516
ACGS,-27.832736372825867,3.384861906453407,-27.912685007409124,-40.577710585286745,-8.955870875699041e-12,0.06142623227480175
SUCOAS,-1.669855608202678,1.3334281242437631,1.8457147683697421,-6.140544541127231,-0.035895557559885535,-4.529693161848204
PRAIS,11.249864333663378,48207.29953817926,-47.288196060807785,-83.29953669780215,-3.996970754072071e-12,0.09278602339768299
HISTP,-23.00616131377801,2.1802104300092178,-18.658714461874126,-33.86819610055313,-1.1122845868751056e-11,0.019673954648030265
LDH_D,17.681782395873885,2.0731456914217974,17.681782395873892,0.0,,0.0
KAS15,20.667801865213985,3.3112817767183604,9.527650567598405,-14.69078726114182,-3.607172451827068e-11,0.07390452595728225
T2DECAI,-1.3387607395998202e-06,0.0,-1.3387607395998202e-06,-8.893960608011524,-1.1201393310797134e-10,0.031238928938692994
3OAS161,12.114701851345757,3.198489611869459,3.224795062846308,-16.37808686078614,-3.012516050651301e-11,0.031238928938692994
DHQS,-151.0065016876821,6.264636668205325,-163.00103936976024,-172.48934569042214,-1.85400821589494e-12,0.07891428425837671
EAR161x,-53.3083596022022,1.4001991248858519,-50.61794092678363,-28.33700438082997,-1.3894428456021247e-11,0.031238928938692994
EAR161y,-53.62138053824814,1.417822942288588,-51.017366811857435,-0.0,,0.0
PGCD,27.6380814385895,0.5640702980313602,26.950554546265288,-6.1405445411247275,-0.022795959741067996,0.36790490398781495
MALtex,0.1931851673308529,0.0,0.1931851673308529,0.0,,0.0
3OAS141,12.12316918670646,3.198489611869459,3.233262398202429,-16.27556118869151,-3.043065914894314e-11,0.031238928938692994
3OAR121,-13.036748836689211,1.0110966471913134,-11.628986953068237,-13.195468609721688,-4.371654671724799e-11,0.031238928938692994
ADSL1r,17.020170977781344,1.376970906760912,16.89551163917283,-8.379527019676212,-1.3774360153344013e-10,0.06208848228401706
AICART,15.17040675307394,3.7494189767772603,-7.610058704032417,-6.140544541132875,-0.014966659991795875,0.11245997804571325
D_LACt2pp,-5.282731506024106,0.0,-5.282731506024106,-0.0,,0.0
RIBtex,-4.211885732274823e-05,0.0,-4.211885732274823e-05,-0.0,,0.0
FRUpts2pp,-43.16564627555245,0.7242396459003879,-43.7113456979889,-0.0,,0.0
FORtex,0.0965386480054277,0.0,0.0965386480054277,-14.456081919538244,-3.7077877983519065e-11,-0.0002778584234316166
PFK,-21.71169198484767,0.6745708486005005,-21.370291932135366,-0.0,,0.0
PGM,-4.268543481886387,0.36085049213992004,-5.031989017546715,-6.140544541126278,-0.09249360986113445,0.8660725919290153
CYTBO3_4pp,-79.20653583266511,12.807069168615147,-79.20653590825766,-28.72546874717901,-1.3655906066466376e-11,11.045673600066685
