,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
ADSL1r,17.020170977781344,1.376970906760912,17.18523451958067,-7.99622219786842,-2.121334092880169e-11,0.04688184198786917
AICART,15.17040675307394,3.7494189767772603,5.9017908864095086,-2.983368181392715,-0.0024418952637025736,0.08491640843435917
D_LACt2pp,-5.282731506024106,0.0,-5.282731506024106,-0.0,,0.0
RIBtex,-4.211885732274823e-05,0.0,-4.211885732274823e-05,-0.0,,0.0
FRUpts2pp,-43.16564627555245,0.7242396459003879,-43.20215322595582,-0.0,,0.0
FORtex,0.0965386480054277,0.0,0.0965386480054277,-4.41226052174029,-7.441587364937388e-11,-18.316839828891826
PFK,-21.71169198484767,0.6745708486005005,-21.304824158981695,-31.75427449215137,-3.69624471065633e-12,9.863788983649682
PGM,-4.268543481886387,0.36085049213992004,-4.389680802424788,-3.171596908902461,-5.646324914011291e-10,-19.34604491990777
CYTBO3_4pp,-79.20653583266511,12.807069168615147,-184.82002919988614,-0.0,,0.0
EAR141x,-53.30908206982253,1.4001991248858514,-49.89622988861115,-26.37491619757892,-4.5461229508212766e-12,0.023587926077418702
EAR141y,-53.6221030058687,1.417822942288588,-50.195429728912295,-0.0,,0.0
EAR181x,-53.30835960220197,1.4001991248858514,-49.895507418974944,-0.0,,0.0
EAR181y,-53.621380538247685,1.4178229422885877,-50.19470726129128,-0.0,,0.0
TPI,5.663862916888344,0.5486662102369438,4.888669918241196,-2.9833681812791832,-0.04682873266773289,9.841631436635192
RPI,4.488156758194553,1.6668851933515165,6.938152938439494,-5.8524136875710004,-3.706581109748998e-11,-0.1151533025683852
3OAR120,-13.01882044472407,1.0110966471913132,-11.04501071479011,-8.94916457291065,-1.78251492770433e-11,0.03221598763832414
3HAD80,-0.4346375044872603,1.4927180897403898,-3.6497540212971558,-7.6651573386856064,-2.271386483323481e-11,0.05580391371574284
3HAD120,-0.4346375044874592,1.4927180897403896,-3.649754021297225,-7.697148004338414,-2.2559672163566102e-11,0.03221598763832414
EAR180x,-53.30835960220106,1.4001991248858514,-49.895507418974034,-0.0,,0.0
AKGtex,0.192971832660362,0.0,0.192971832660362,0.0,,0.0
SO4t2pp,2.919221339233316,0.0,2.919221339233316,-7.090682981505016,-2.589039668088679e-11,0.03922958057042975
EAR180y,-53.62138053824723,1.4178229422885877,-50.19470726129082,-0.0,,0.0
ACONTb,-1.368810859491621,1.1348672840424177,-1.1659343462636071,-6.236878821137723,-3.2684246842770194e-11,0.1679315511224102
3HAD161,-0.4346375044870329,1.4927180897403898,-3.6497540212968627,-7.760357528954372,-2.2260826000160804e-11,0.023587926077418688
SUCDi,-73.627179042433,6.51949511659862,-20.03135842270137,-8.972970402189869,-1.775404851388314e-11,0.00035720275217437925
ASNS1,-46.38531209686832,3.647855517190506,-45.87045492789536,-0.0,,0.0
EAR80y,-53.62138053824791,1.417822942288588,-50.194707261291505,-0.0,,0.0
EAR120y,-53.62138053824814,1.417822942288588,-50.19470726129173,-0.0,,0.0
3OAR181,-13.018820444725208,1.0110966471913132,-11.045010713621306,-0.0,,0.0
3HAD121,-0.4345712491837945,1.4927180897403898,-3.649687765993603,-6.858344957068558,-2.744310710988425e-11,0.023587926077418702
EAR140x,-53.30835960220265,1.4001991248858519,-49.895507420991855,-26.39156295148777,-4.5428901614879335e-12,0.020012762447209242
3OAS181,12.113327404497424,3.198489611869459,10.710484933306228,-0.0,,0.0
3OAS140,12.113327404497538,3.198489611869459,10.71048493413543,-12.895330992287578,-1.0728555184494329e-11,0.03221598763832414
3OAR140,-13.01882044472498,1.0110966471913134,-11.045010714790465,-8.898909044961256,-1.797655901432758e-11,0.03221598763832414
EAR160y,-53.621380538246775,1.417822942288588,-50.19470726129037,-0.0,,0.0
3OAR160,-13.018820444723616,1.0110966471913134,-11.045010714787722,-8.957265516332061,-1.7800833498312214e-11,0.020012762447209242
3HAD181,-0.4346375044870045,1.4927180897403898,-3.6497540231941588,0.0,,0.0
EAR100y,-53.621380538247,1.417822942288588,-50.194707261290596,-0.0,,0.0
3OAR141,-13.0305088642979,1.0110966471913134,-11.056699134361576,-8.887478480786504,-1.8011361312101127e-11,0.023587926077418702
3OAR161,-13.01882044472498,1.0110966471913134,-11.04501071479017,-8.957329554446332,-1.780064244480597e-11,0.023587926077418702
3HAD141,-0.434109187520339,1.4927180897403898,-3.6492257043301617,-7.676316807249032,-2.2659747906170227e-11,0.023587926077418702
EAR121x,-53.30833106871177,1.4001991248858519,-49.895478887501234,-25.68494204389355,-4.68430722025802e-12,0.023587926077418702
EAR121y,-53.62135200475772,1.417822942288588,-50.19467872780131,-0.0,,0.0
ACONTa,9.240938485578525,1.134054169209417,9.03090527588966,-4.517739261898401,-6.930413157787887e-11,0.1679315511224102
3HAD40,-0.4347763074842747,1.4927180897403898,-3.6498928242942394,-7.896574277590896,-2.1644187975961346e-11,0.05580391371574284
3OAS60,12.11269968641872,3.198489611869459,10.709857216055761,-12.92852735597918,-1.0692774576399345e-11,0.05580391371574284
3OAS160,12.113327404496172,3.198489611869459,10.710484934133575,-12.927400513584479,-1.0693925610619863e-11,0.020012762447209242
3OAR60,-13.019158234250227,1.0110966471913134,-11.045348504317262,-8.896969857798348,-1.7982533834133435e-11,0.05580391371574284
3OAR80,-13.018820444724753,1.0110966471913134,-11.0450107147884,-8.881664756231492,-1.802916634976965e-11,0.05580391371574284
EAR100x,-53.308359602201286,1.4001991248858514,-49.89550742099116,-32.39546207250245,-3.615564415073032e-12,0.03221598763832414
EAR120x,-53.30835960220197,1.4001991248858516,-49.89550742099228,-26.3753864161774,-4.5460453841102205e-12,0.03221598763832414
EAR160x,-53.30835960220083,1.4001991248858516,-49.89550742099008,-31.201553880330046,-3.768459706030153e-12,0.020012762447209242
EAR140y,-53.621380538248594,1.417822942288588,-50.19470726129219,-0.0,,0.0
3OAS121,12.130513073461172,3.198489611869459,10.727670603097806,-6.7406838943139356,-2.830249562301426e-11,0.023587926077418702
3OAS80,12.117640970918698,3.198489611869459,10.714798500555982,-12.896227223922468,-1.0727600704291057e-11,0.05580391371574284
3OAS100,12.113327404496514,3.198489611869459,10.710484934133127,-11.379781969321956,-1.266507673437533e-11,0.05580391371574284
3OAS120,12.113327404496172,3.198489611869459,10.710484934132676,-13.179699390822218,-1.0429347497235153e-11,0.03221598763832414
3OAR40,-13.027146560479451,1.0110966471913134,-11.05333683054597,-9.584675338884342,-1.6109277161841492e-11,0.05580391371574284
3OAR100,-13.01882044472407,1.0110966471913132,-11.045010714790415,-6.949993469267152,-2.6809086123334682e-11,0.05580391371574284
3HAD60,-0.4349906296440666,1.4927180897403898,-3.6501071464538306,-7.685462996921502,-2.2615807111881126e-11,0.05580391371574284
3HAD100,-0.4346375044876865,1.4927180897403896,-3.6497540212974755,-5.411600840610086,-4.379406341329137e-11,0.05580391371574284
3HAD140,-0.4346375044865497,1.4927180897403893,-3.6497540212963706,-7.678425829809362,-2.2649570244896816e-11,0.020012762447209242
3HAD160,-0.4346375044879424,1.4927180897403896,-3.649754021297774,-7.75839428896444,-2.2269978648165536e-11,0.020012762447209242
EAR40x,-53.309127130213206,1.4001991248858516,-49.89627494900313,-26.485901711585452,-4.524726253950883e-12,0.05580391371574284
EAR60y,-53.62229093029217,1.417822942288588,-50.195617653335766,-0.0,,0.0
EAR60x,-53.30926999424623,1.4001991248858514,-49.89641781303495,-26.336236550201992,-4.553676387888808e-12,0.05580391371574284
EAR80x,-53.30835960220197,1.4001991248858519,-49.89550742099118,-25.70774718317108,-4.679613773252886e-12,0.05580391371574284
3OAR180,-13.018820444726115,1.0110966471913134,-11.045010713622213,-0.0,,0.0
3OAS180,12.113327404497085,3.198489611869459,10.710484933305889,-0.0,,0.0
3HAD180,-0.4346375044860381,1.4927180897403896,-3.6497540231931915,0.0,,0.0
NADH16pp,-88.44112010291929,6.211579665461983,-35.420691571962294,-2.983368181280395,-0.03640950446688499,-0.00035720275217437925
NADH17pp,19.30224089974903,4.874554708979401,41.09797087591326,-36.93309968874782,-3.1322588435372007e-12,-0.051870449695400556
VPAMTr,-1.5950389968868024,3.4900585573236698,-0.2757286285625145,-0.0,,0.0
PIt2rpp,3.251906384375601,0.0,3.251906384375601,-3.4838571000502094,-2.1244516889917606e-10,0.1510871990397339
PItpp,-16.735198258712707,0.0,-16.735198258712707,-0.0,,0.0
SUCCt1pp,16.430338115174266,0.0,16.430338115174266,0.0,,0.0
