,optimised_conc_mM,shadow_price_lb,shadow_price_ub
pran_c,0.4951872192270122,-0.0,0.0
glcn_c,0.0010000000000000002,-0.000393156516526113,0.0
paps_c,0.06539654328284135,-0.0,0.0
utp_c,0.0514101763804523,-0.0,0.0
dhor__S_c,0.001000000000000773,-0.2163028501830189,0.0
glyc_e,0.0010000000000000002,-0.0003497325972382788,0.0
4mop_c,0.010648541835522954,-0.0,0.0
fdp_c,0.0014124006465172675,-0.0,0.0
dtmp_c,0.20177858423018846,-0.0,0.0
gdp_c,0.069706269406182,-0.0,0.0
o2_p,0.0010000000000000002,-0.001252954185378843,0.0
datp_c,0.03600217432672921,-0.0,0.0
ppi_c,0.005230943282898844,-0.0,0.0
nadp_c,0.0010000000000000002,-0.0005000826469510406,0.0
glu__L_c,8.685242272638826,-0.0,0.0
fum_c,0.1186665930327349,-0.0,0.0
akg_p,0.0010000000000000002,-0.0005449426908644686,0.0
acorn_c,0.056939243649614675,-0.0,0.0
glu5sa_c,0.015414948471898194,-0.0,0.0
ile__L_c,0.02951489208994162,-0.0,0.0
ocACP_c,1.4328566790885253,-0.0,0.0
3dhq_c,1.7270527863068077,-0.0,0.0
hisp_c,0.061687633751069025,-0.0,0.0
so4_e,10.000000000000002,-0.0,0.0006155577899546193
glu__L_e,0.0010000000000000002,-0.0004699556771520852,0.0
cbp_c,0.2841126019242417,-0.0,0.0
3mob_c,0.216721898822006,-0.0,0.0
suchms_c,0.06064231918273117,-0.0,0.0
tpalm2eACP_c,0.005474757048898445,-0.0,0.0
3hpalmACP_c,0.1669412937504147,-0.0,0.0
gln__L_c,9.907153120323779,-0.0,0.0
3c3hmp_c,6.340943881571348,-0.0,0.0
anth_c,0.2876651849427778,-0.0,0.0
pap_c,0.185313611780897,-0.0,0.0
xmp_c,0.028801544117123257,-0.0,0.0
2cpr5p_c,0.027426157552290026,-0.0,0.0
rib__D_p,0.0010000000000000002,-0.00042698430958229414,0.0
xyl__D_p,0.0010000000000000002,-0.000389252463199306,0.0
octeACP_c,0.0010000000000000002,-0.00036194254809698915,0.0
3hhexACP_c,0.185456400653324,-0.0,0.0
t3c5ddeceACP_c,0.0025492916341561026,-0.0,0.0
co2_p,10.00000000000001,-0.0,0.0013314481489609762
ala__L_c,0.036101915555008905,-0.0,0.0
hco3_c,0.007832793581366898,-0.0,0.0
phe__L_c,0.04863416937943294,-0.0,0.0
mlthf_c,0.7199107646906981,-0.0,0.0
t3c7mrseACP_c,0.0061459609419292835,-0.0,0.0
t3c11vaceACP_c,0.0010000000000000002,-0.0003909371276053991,0.0
1pyr5c_c,10.000000000000002,-0.0,0.0004396228157247537
acald_p,0.0010000000000000002,-0.00034550092497078616,0.0
2ippm_c,0.40201678765308774,-0.0,0.0
3psme_c,0.0699519211029779,-0.0,0.0
imacp_c,0.7015147639538918,-0.0,0.0
3c2hmp_c,0.0028720635871179365,-0.0,0.0
pser__L_c,0.17182307046431988,-0.0,0.0
ocdcaACP_c,0.0010000000000000002,-0.0003619970018711784,0.0
gmp_c,0.24314633693865814,-0.0,0.0
3dhsk_c,0.2352247814511405,-0.0,0.0
acACP_c,0.0010000000000000002,-0.0007448770133233165,0.0
h2o_c,1.761466673872524,-0.0,0.0
alac__S_c,0.4313064099308893,-0.0,0.0
dcdp_c,0.1577552393041736,-0.0,0.0
gly_c,1.5190402836319314,-0.0,0.0
malcoa_c,6.616581971917904,-0.0,0.0
fru_p,0.0010000000000000002,-0.0006112900656281993,0.0
xyl__D_e,0.0010000000000000002,-0.0003855161586773775,0.0
phom_c,0.10935744984133011,-0.0,0.0
glc__D_e,0.0010000000000000002,-0.00041610834700625787,0.0
nh4_e,10.000000000000002,-0.0,0.0012529359915892078
f6p_c,9.9999999999796,-0.0,0.08445800912196877
pphn_c,0.3696712726374518,-0.0,0.0
prlp_c,0.0021013008116589843,-0.0,0.0
s7p_c,0.4949721545486452,-0.0,0.0
prfp_c,0.002233269693926469,-0.0,0.0
tmrs2eACP_c,0.006195497247739908,-0.0,0.0
o2_e,10.00000000000001,-0.0,0.0012529338743723732
succ_e,0.0010000000000000002,-0.0006361631172586532,0.0
mql8_c,0.0010000000000000002,-0.0003380859911446177,0.0
glyc__R_c,0.0010000000000000002,-0.0005401025221795266,0.0
g6p_c,0.0010000000000000002,-0.0006766285488224507,0.0
trdrd_c,0.0010000000000000002,-0.0004764132945744981,0.0
methf_c,0.005434747114647976,-0.0,0.0
ddcaACP_c,0.5934729459063449,-0.0,0.0
prpp_c,0.1486115285634179,-0.0,0.0
histd_c,0.06423867501708642,-0.0,0.0
for_p,0.25158390627289734,-0.0,0.0
orot_c,0.5361605373762668,-0.0,0.0
glc__D_p,0.0010000000000000002,-0.0004303915920802975,0.0
q8_c,0.2593589568741227,-0.0,0.0
orn_c,0.011518307338513284,-0.0,0.0
dcaACP_c,0.7883386297191632,-0.0,0.0
3hcddec5eACP_c,0.035351420781638006,-0.0,0.0
tddec2eACP_c,0.006402043909969229,-0.0,0.0
fgam_c,1.1718318167156654,-0.0,0.0
cit_c,7.895949605217969,-0.0,0.0
skm5p_c,0.10297078627093269,-0.0,0.0
oaa_c,0.0010000000000072167,-0.021537108062500077,0.0
23dhmp_c,0.02098226286760142,-0.0,0.0
fprica_c,0.001000000000003608,-0.04698259457791431,0.0
glcn_e,0.0010000000000000002,-0.00037177455384360315,0.0
ac_p,0.0010000000000000002,-0.0004871844413497604,0.0
his__L_c,0.11894521833881898,-0.0,0.0
so4_c,0.008893457765559047,-0.0,0.0
6pgl_c,0.0010000000000000002,-0.0005935724665158569,0.0
2dda7p_c,0.0738293009321319,-0.0,0.0
sl2a6o_c,0.03202118200657559,-0.0,0.0
gtp_c,0.12021572698757438,-0.0,0.0
so4_p,0.10134739993424416,-0.0,0.0
succ_c,0.0010000000000016237,-0.10058366639463652,0.0
aps_c,0.03736979793215396,-0.0,0.0
thdp_c,0.444602346976359,-0.0,0.0
cdp_c,0.19866320177848765,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.00041732269657908925,0.0
nadph_c,0.004770040866849734,-0.0,0.0
acglu_c,3.025361205901833,-0.0,0.0
3hddecACP_c,0.19199060229089235,-0.0,0.0
2obut_c,0.09975364433610415,-0.0,0.0
cddec5eACP_c,0.5180800710159791,-0.0,0.0
glyc_c,0.0010000000000000002,-0.0005437281527728337,0.0
val__L_c,0.039632945993015284,-0.0,0.0
pro__L_c,0.010894155785085218,-0.0,0.0
cbasp_c,9.999999999992284,-0.0,0.21656373892306252
mqn8_c,0.0010000000000000002,-0.0003528767399752377,0.0
lac__D_p,0.0010000000000000002,-0.0003851869221443769,0.0
malACP_c,2.451989959351058,-0.0,0.0
3hdecACP_c,2.2402657739020513,-0.0,0.0
cdec3eACP_c,0.009524225896190244,-0.0,0.0
3hcmrs7eACP_c,0.1780313390036211,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.0005127445413454621,0.0
3oddecACP_c,0.5642407099400761,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.00043455620355588727,0.0
3ooctdACP_c,0.0010000000000000002,-0.000486753019266949,0.0
but2eACP_c,0.006442426242486136,-0.0,0.0
pyr_c,0.03385727868818542,-0.0,0.0
dump_c,0.11565695733856611,-0.0,0.0
acon_C_c,0.009176302022406836,-0.0,0.0
grxox_c,0.0010000000000000002,-0.000355775454904935,0.0
icit_c,0.0016212827954395182,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.00042116621872304987,0.0
nadh_c,0.0010000000000000002,-0.0004850489545362564,0.0
amp_c,0.002009529434318298,-0.0,0.0
3php_c,0.0010000000000018547,-0.09150923391638134,0.0
dtdp_c,0.08324061340175778,-0.0,0.0
dhf_c,0.33343476978138664,-0.0,0.0
for_c,10.000000000000002,-0.0,0.001221956290460607
pi_e,10.000000000000002,-0.0,0.0007173911747497145
3opalmACP_c,0.48589264826525913,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.00039232552627527635,0.0
coa_c,0.0010000000000016237,-0.10271949978224766,0.0
asn__L_c,0.10048669167232747,-0.0,0.0
udp_c,0.1535136812039258,-0.0,0.0
leu__L_c,0.0010000000000000002,-0.00045229882104804174,0.0
25aics_c,9.999999999963933,-0.0,0.04693555225530052
3omrsACP_c,0.513126939362988,-0.0,0.0
acald_c,0.0010000000000000002,-0.0006055766948392866,0.0
3hmrsACP_c,0.1816767982240771,-0.0,0.0
pram_c,0.19490608852213265,-0.0,0.0
3c4mop_c,0.0020392993590396423,-0.0,0.0
hcys__L_c,0.0868847575341339,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.0005262284186428475,0.0
co2_c,0.0010000000000072167,-0.023658981953564757,0.0
pi_p,0.049921425100333955,-0.0,0.0
fum_e,0.0010000000000000002,-0.0005343823604535394,0.0
acald_e,0.0010000000000000002,-0.0003497325972400724,0.0
etoh_p,0.0010000000000000002,-0.0003455009249724634,0.0
gthox_c,0.0010000000000000002,-0.00027686702065735254,0.0
gar_c,9.837588026873602,-0.0,0.0
3haACP_c,0.1928476073091575,-0.0,0.0
3ooctACP_c,0.5376627419668973,-0.0,0.0
3ocmrs7eACP_c,0.48989794264951786,-0.0,0.0
acg5p_c,0.007466752367633364,-0.0,0.0
4pasp_c,2.2935580745937303,-0.0,0.0
glu5p_c,0.0034206733471200015,-0.0,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,1.0184450182223592,-0.0,0.0
3mop_c,0.17832384804703702,-0.0,0.0
dgtp_c,0.03766884932384541,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.0004121942248009365,0.0
dcamp_c,3.7295528131031817,-0.0,0.0
myrsACP_c,0.5736822964114351,-0.0,0.0
ACP_c,0.06274768068514709,-0.0,0.0
palmACP_c,0.03761433840128696,-0.0,0.0
succoa_c,9.999999999983775,-0.0,0.10261837473905669
xyl__D_c,0.0010000000000000002,-0.0004359222109717192,0.0
for_e,0.0010000000000000002,-0.0010202598396750107,0.0
