,optimised_conc_mM,shadow_price_lb,shadow_price_ub
ocdcaACP_c,0.0010000000000000002,-0.0003006924565289878,0.0
gmp_c,0.2032701543401392,-0.0,0.0
3dhsk_c,0.22506642681877803,-0.0,0.0
acACP_c,0.0010000000000000002,-0.0006249525934627979,0.0
h2o_c,1.7614727301295383,-0.0,0.0
alac__S_c,0.3528524349732125,-0.0,0.0
dcdp_c,0.1598905575608612,-0.0,0.0
gly_c,1.453248203854677,-0.0,0.0
malcoa_c,7.010331471945707,-0.0,0.0
fru_p,0.0010000000000000002,-0.00048531744249701465,0.0
xyl__D_e,0.0010000000000000002,-0.0003222832592032717,0.0
phom_c,0.10637419570448897,-0.0,0.0
glc__D_e,0.0010000000000000002,-0.0003384384083437558,0.0
nh4_e,10.000000000000002,-0.0,0.0010479776043600896
f6p_c,9.999999999979618,-0.0,0.08410691348835797
pphn_c,0.3534020277745992,-0.0,0.0
prlp_c,0.0022789285368637036,-0.0,0.0
s7p_c,0.49497155459168163,-0.0,0.0
prfp_c,0.001802210254899807,-0.0,0.0
tmrs2eACP_c,0.0061259136186267455,-0.0,0.0
o2_e,10.000000000000002,-0.0,0.0010479758257891441
succ_e,0.0010000000000000002,-0.0005314121190279901,0.0
mql8_c,0.0010000000000000002,-0.00028321449999681896,0.0
glyc__R_c,0.0010000000000000002,-0.00044276215098178537,0.0
g6p_c,0.0010000000000000002,-0.0005776013987691174,0.0
trdrd_c,0.15700023647977404,-0.0,0.0
methf_c,0.005632004900274652,-0.0,0.0
ddcaACP_c,0.5589348885074058,-0.0,0.0
prpp_c,0.1271483435677296,-0.0,0.0
histd_c,0.06469707719529753,-0.0,0.0
for_p,0.257001992269385,-0.0,0.0
