"","react_id","direction","sample_id","mfa_sampling_ave","mfa_sampling_var","mfa_sampling_lb","mfa_sampling_ub"
"424","IPMD","fwd","WT2","0.41829632900000002","2.2200000000000001E-5","0.41253912300000001","0.42973040600000001"
"425","IPMD","fwd","WT1","0.39614228200000001","1.03E-5","0.39143145899999998","0.40305390600000002"
"426","IPMD","fwd","WT1","0.39614228200000001","1.03E-5","0.39143145899999998","0.40305390600000002"
"427","IPPS","fwd","WT2","0.41829632900000002","2.2200000000000001E-5","0.41253912300000001","0.42973040600000001"
"428","IPPS","fwd","WT1","0.39614228200000001","1.03E-5","0.39143145899999998","0.40305390600000002"
"429","IPPS","fwd","WT1","0.39614228200000001","1.03E-5","0.39143145899999998","0.40305390600000002"
"430","IPPS","fwd","WT2","0.41829632900000002","2.2200000000000001E-5","0.41253912300000001","0.42973040600000001"
"431","KARA1","fwd","WT1","NA","NA","NA","NA"
"432","KARA1","fwd","WT1","NA","NA","NA","NA"
"433","KARA1","fwd","WT2","NA","NA","NA","NA"
"434","KARA1","fwd","WT2","NA","NA","NA","NA"
"435","KARA2","fwd","WT1","0.25545674499999999","4.3000000000000003E-6","0.25241891900000002","0.25991378300000001"
"436","KARA2","fwd","WT2","0.269743028","9.2499999999999995E-6","0.26603042999999998","0.27711641999999997"
"437","KARA2","fwd","WT1","0.25545674499999999","4.3000000000000003E-6","0.25241891900000002","0.25991378300000001"
"438","KARA2","fwd","WT2","0.269743028","9.2499999999999995E-6","0.26603042999999998","0.27711641999999997"
"439","KAS15","fwd","WT2","0.29924787400000002","1.1399999999999999E-5","0.29512918700000002","0.30742777599999999"
"440","KAS15","fwd","WT2","0.29924787400000002","1.1399999999999999E-5","0.29512918700000002","0.30742777599999999"
"441","KAS15","fwd","WT1","0.28339893900000002","5.2900000000000002E-6","0.28002883099999998","0.28834349300000001"
"442","KAS15","fwd","WT1","0.28339893900000002","5.2900000000000002E-6","0.28002883099999998","0.28834349300000001"
"443","MALt2_2pp","fwd","WT1","NA","NA","NA","NA"
"444","MALt2_2pp","fwd","WT1","NA","NA","NA","NA"
"445","MALt2_2pp","fwd","WT2","NA","NA","NA","NA"
"446","MALt2_2pp","fwd","WT2","NA","NA","NA","NA"
"447","MDH","fwd","WT1","1.968773772","7.7214323000000001E-2","1.407975151","2.465535816"
"448","MDH","fwd","WT1","1.968773772","7.7214323000000001E-2","1.407975151","2.465535816"
"449","MDH","fwd","WT2","1.0212809350000001","0.414815402","5.6248761000000001E-2","2.4091760689999999"
"450","MDH","fwd","WT2","1.0212809350000001","0.414815402","5.6248761000000001E-2","2.4091760689999999"
"451","ME1","fwd","WT1","0.13981142999999999","5.1206740000000001E-2","-0.22573522600000001","0.59841672199999996"
"452","ME1","fwd","WT1","0.13981142999999999","5.1206740000000001E-2","-0.22573522600000001","0.59841672199999996"
"453","ME1","fwd","WT2","0.34646653799999999","0.18423257300000001","-0.33074628499999997","1.240907486"
"454","ME1","fwd","WT2","0.34646653799999999","0.18423257300000001","-0.33074628499999997","1.240907486"
"455","ME2","fwd","WT1","3.4325050000000002E-3","7.8499999999999994E-6","-1.7215679999999999E-3","8.6090679999999992E-3"
"456","ME2","fwd","WT1","3.4325050000000002E-3","7.8499999999999994E-6","-1.7215679999999999E-3","8.6090679999999992E-3"
"457","ME2","fwd","WT2","0.26814848000000002","0.129106159","-0.21162557700000001","1.084589083"
"458","ME2","fwd","WT2","0.26814848000000002","0.129106159","-0.21162557700000001","1.084589083"
"459","MTHFC","fwd","WT2","1.025755357","2.2657559999999998E-3","0.92646174299999995","1.0911881109999999"
"460","MTHFC","fwd","WT1","0.86850502900000004","4.9599999999999999E-5","0.85817521100000005","0.88363772600000001"
"461","MTHFC","fwd","WT2","1.025755357","2.2657559999999998E-3","0.92646174299999995","1.0911881109999999"
"462","MTHFC","fwd","WT1","0.86850502900000004","4.9599999999999999E-5","0.85817521100000005","0.88363772600000001"
"463","MTHFD","fwd","WT2","1.025755357","2.2657559999999998E-3","0.92646174299999995","1.0911881109999999"
"464","MTHFD","fwd","WT1","0.86850502900000004","4.9599999999999999E-5","0.85817521100000005","0.88363772600000001"
"465","MTHFD","fwd","WT1","0.86850502900000004","4.9599999999999999E-5","0.85817521100000005","0.88363772600000001"
"466","MTHFD","fwd","WT2","1.025755357","2.2657559999999998E-3","0.92646174299999995","1.0911881109999999"
"467","MTHFR2","fwd","WT2","0.15084267600000001","2.8899999999999999E-6","0.14876655799999999","0.154965941"
"468","MTHFR2","fwd","WT1","0.14285365999999999","1.3400000000000001E-6","0.14115488100000001","0.14534607499999999"
"469","MTHFR2","fwd","WT1","0.14285365999999999","1.3400000000000001E-6","0.14115488100000001","0.14534607499999999"
"470","MTHFR2","fwd","WT2","0.15084267600000001","2.8899999999999999E-6","0.14876655799999999","0.154965941"
"471","NH4tpp","fwd","WT2","10.038736370000001","1.2810775E-2","9.9005686130000008","10.31314396"
"472","NTP5","fwd","WT1","2.1536189999999998E-3","9.1500000000000005E-6","-2.1099349999999998E-3","8.4203320000000009E-3"
"473","NTP5","fwd","WT1","2.1536189999999998E-3","9.1500000000000005E-6","-2.1099349999999998E-3","8.4203320000000009E-3"
"474","NTP5","fwd","WT2","0.15166443099999999","9.3532349000000001E-2","-0.26775835799999997","0.864763222"
"475","NTP5","fwd","WT2","0.15166443099999999","9.3532349000000001E-2","-0.26775835799999997","0.864763222"
"476","OMPDC","fwd","WT1","0.28985896999999999","5.5300000000000004E-6","0.28641204199999998","0.29491623500000003"
"477","OMPDC","fwd","WT1","0.28985896999999999","5.5300000000000004E-6","0.28641204199999998","0.29491623500000003"
"478","OMPDC","fwd","WT2","0.30606917900000002","1.19E-5","0.30185660800000003","0.31443554099999999"
"479","OMPDC","fwd","WT2","0.30606917900000002","1.19E-5","0.30185660800000003","0.31443554099999999"
"480","ORPT","fwd","WT1","NA","NA","NA","NA"
"481","ORPT","fwd","WT1","NA","NA","NA","NA"
"482","ORPT","fwd","WT2","NA","NA","NA","NA"
