gene_name,bnum,uniprot_id,A1-1,A1-2,A1-3,C1,F1-1,F1-2,F1-3
lomR_2,b1371,,0,0,0,0,0,0,0
lon,b0439,P0A9M0,0.000888584,0.000887432,0.000834296,0.001000114,0.000996986,0.000951635,0.00097377
lpcA,b0222,P63224,0.000211561,0.000232384,0.00022125,0.000273628,0.000263677,0.000264691,0.00026723
lpd,b0116,P0A9P0,0.003491993,0.00358738,0.003693484,0.003444272,0.003498145,0.003334242,0.003471339
lplA,b4386,P32099,5.10375E-05,4.54034E-05,4.67051E-05,4.88784E-05,5.18753E-05,5.26424E-05,5.02846E-05
lplT,b2835,P39196,0,0,0,0,0,0,0
lpoA,b3147,P45464,0.000138447,0.000135303,0.000134389,0.000127795,0.000126682,0.000127082,0.000130411
lpoB,b1105,P0AB38,0.000157376,0.000153325,0.000165064,0.000148361,0.000157144,0.000157006,0.000149469
lpp,b1677,P69776,0.03223681,0.03219429,0.03147458,0.03979594,0.03967353,0.04115025,0.04421133
lptA,b3200,P0ADV1,0.000146859,0.000138152,0.000130579,0.000110756,0.000110521,0.000113006,0.000115098
lptB,b3201,P0A9V1,0.000112782,0.000119263,0.000107903,0.000128838,0.000127803,0.000130421,0.000123873
lptC,b3199,P0ADV9,3.03258E-05,3.25797E-05,2.92601E-05,3.30054E-05,3.01777E-05,3.05451E-05,3.06269E-05
lptD,b0054,P31554,0.000688707,0.00070662,0.000678864,0.000648921,0.000653085,0.000648167,0.000634411
lptE,b0641,P0ADC1,7.99505E-05,8.44072E-05,8.1335E-05,8.57712E-05,8.06681E-05,8.25164E-05,6.55651E-05
lptF,b4261,P0AF98,5.91447E-05,6.26739E-05,5.88472E-05,5.94789E-05,6.07857E-05,6.34725E-05,6.00643E-05
lptG,b4262,P0ADC6,4.47355E-05,4.13152E-05,4.27157E-05,5.10965E-05,4.85778E-05,5.06131E-05,5.2415E-05
lpxA,b0181,P0A722,0.000138263,0.000136268,0.000135359,0.000157284,0.000175405,0.00016843,0.000159178
lpxB,b0182,P10441,3.51347E-05,3.86483E-05,3.88695E-05,4.10497E-05,3.89316E-05,4.13694E-05,3.47692E-05
lpxC,b0096,P0A725,0.00084133,0.000554085,0.00056812,0.000764409,0.000701626,0.000778792,0.000649824
lpxD,b0179,P21645,0.000241826,0.000259132,0.000271057,0.000258263,0.00025512,0.000257586,0.000249913
lpxH,b0524,P43341,0,0,0,0,0,0,0
lpxK,b0915,P27300,0,0,0,0,0,0,0
lpxL,b1054,P0ACV0,4.51156E-05,4.80207E-05,4.59855E-05,4.23608E-05,3.46066E-05,4.25802E-05,3.8656E-05
lpxM,b1855,P24205,9.04006E-05,7.73333E-05,7.62014E-05,9.07408E-05,8.75633E-05,8.15121E-05,8.57685E-05
lpxP,b2378,P0ACV2,0,0,0,0,0,0,0
lpxT,b2174,P76445,0,0,0,1.68259E-05,1.42647E-05,1.64642E-05,1.73826E-05
lrhA,b2289,P36771,3.79602E-05,3.7357E-05,4.07679E-05,4.32275E-05,4.86339E-05,5.0887E-05,4.42939E-05
lrp,b0889,P0ACJ0,0.000722936,0.000737219,0.000774616,0.000829944,0.000822658,0.000838582,0.000769777
lspA,b0027,P00804,0,0,0,0,0,0,0
lsrA,b1513,P77257,0,0,0,0,0,0,0
lsrB,b1516,P76142,0,0,9.88405E-06,0,0,0,4.85408E-06
lsrC,b1514,P77672,0,0,0,0,0,0,0
lsrD,b1515,P0AFS1,0,0,0,0,0,0,0
lsrF,b1517,P76143,0,8.63572E-06,0,0,8.3644E-06,0,0
lsrG,b1518,P64461,0,0,0,0,0,0,0
lsrK,b1511,P77432,0,0,0,0,0,0,0
lsrR,b1512,P76141,0,0,0,0,0,0,0
ltaE,b0870,P75823,0.000118531,0.000128644,0.000122755,0.00014114,0.000146197,0.000145077,0.000147358
luxS,b2687,P45578,0.001316243,0.001294458,0.001317264,0.001287152,0.001277982,0.0012508,0.001299334
lysA,b2838,P00861,0.000243936,0.000249647,0.000231269,0.000250561,0.000247237,0.00023423,0.000232149
lysC,b4024,P08660,0.001041577,0.001066543,0.001085849,0.001000828,0.000976932,0.000953721,0.000947801
lysO,b0874,P75826,0,0,0,0,0,0,0
lysP,b2156,P25737,0.000314246,0.0003305,0.000314299,0.000378712,0.000380314,0.000406734,0.000410367
lysR,b2839,P03030,0,0,0,0,0,0,0
lysS,b2890,P0A8N3,0.001071694,0.001103652,0.001090285,0.001229071,0.001258238,0.001237126,0.001267053
lysU,b4129,P0A8N5,0.000129111,0.000128805,0.000116536,0.000137977,0.00013442,0.000126254,0.000139727
lyxK,b3580,P37677,0,0,0,0,0,0,0
maa,b0459,P77791,2.24412E-05,2.11656E-05,2.05967E-05,2.13204E-05,2.14775E-05,1.9556E-05,2.22074E-05
macA,b0878,P75830,3.98029E-05,4.1688E-05,3.95356E-05,3.66758E-05,3.77422E-05,3.93225E-05,3.95442E-05
macB,b0879,P75831,0,0,4.84991E-05,2.29162E-05,0,2.5151E-05,1.35256E-05
maeA,b1479,P26616,0.000380148,0.000384235,0.000379907,0.000403697,0.000399411,0.000401717,0.000386435
maeB,b2463,P76558,0.000581731,0.000587702,0.000576193,0.000607464,0.000648374,0.000642039,0.000597085
mak,b0394,P23917,6.43348E-05,5.77606E-05,5.93325E-05,7.51386E-05,6.7617E-05,6.80326E-05,6.58284E-05
malE,b4034,P0AEX9,0.000205228,0.000209667,0.000215806,0.000224238,0.000201972,0.000219828,0.000214858
malF,b4033,P02916,0,0,0,1.50605E-05,0,4.53705E-06,1.50289E-05
malG,b4032,P68183,0,0,0,0,0,0,0
malI,b1620,P18811,0,0,0,0,0,0,0
malK,b4035,P68187,1.75667E-05,1.76431E-05,1.66176E-05,1.81413E-05,2.00558E-05,1.71305E-05,1.87569E-05
malM,b4037,P03841,6.40693E-05,5.81369E-05,6.30384E-05,6.87012E-05,7.17967E-05,6.71693E-05,6.44679E-05
malP,b3417,P00490,0.000499086,0.000478702,0.000483284,0.000518808,0.00046459,0.000471492,0.000462167
malQ,b3416,P15977,0.000123089,0.000112177,0.000115411,0.000134677,0.000123138,0.000134792,0.000123888
malS,b3571,P25718,0,0,0,0,0,0,1.03296E-05
malT,b3418,P06993,0.0002005,0.000198582,0.000217091,0.000242562,0.000227476,0.00021848,0.000241081
malX,b1621,P19642,0,0,0,0,0,0,0
malY,b1622,P23256,4.14801E-05,3.9998E-05,3.89653E-05,3.58602E-05,3.95901E-05,3.86134E-05,3.73772E-05
malZ,b0403,P21517,0,3.71557E-05,3.8476E-05,3.53511E-05,3.58689E-05,4.34979E-05,3.84888E-05
manA,b1613,P00946,0.000186607,0.000184319,0.000174419,0.000165812,0.000185331,0.000179474,0.000167839
manX,b1817,P69797,0.000504481,0.00051666,0.000515331,0.000522611,0.000569216,0.000561746,0.0005527
manY,b1818,P69801,0.000381122,0.000396988,0.000382003,0.000389915,0.000436043,0.000401778,0.000456029
manZ,b1819,P69805,0.000442365,0.000393979,0.000353577,0.000493173,0.000471496,0.000503136,0.000460908
map,b0168,P0AE18,0.000461687,0.000457348,0.000423313,0.000435587,0.000450082,0.000448464,0.000446364
marA,b1531,P0ACH5,0,0,0,0,0,0,0
marB,b1532,P31121,0,0,0,0,0,0,0
marC,b1529,P0AEY1,0,0,0,0,0,0,0
marR,b1530,P27245,0,0,0,0,0,0,0
matP,b0956,P0A8N0,0,0,0,0,0,0,0
mazE,b2783,P0AE72,0,0,0,0,0,0,0
mazF,b2782,P0AE70,1.2779E-05,8.16269E-06,1.0863E-05,0,0,0,0
mazG,b2781,P0AEY3,7.63582E-05,1.9523E-05,0,0,0,1.26233E-05,0
mcbA,b0806,P0AAX6,0,0,0,0,0,0,0
mcbR,b1450,P76114,0,0,0,0,0,0,0
mcrA,b1159,P24200,0,0,0,0,0,0,0
mcrB,b4346,P15005,4.5041E-05,0,0,0,0,4.46282E-05,5.03576E-05
mcrC,b4345,P15006,0,0,0,0,0,0,0
mdaB,b3028,P0AEY5,0.000143064,0.000134791,0.000129814,0.000134662,0.000127168,0.000137904,0.000125502
mdfA,b0842,P0AEY8,0,0,0,0,0,0,0
mdh,b3236,P61889,0.003792496,0.0036602,0.003762998,0.003714403,0.003873207,0.003838695,0.003890039
mdlA,b0448,P77265,0,0,0,0,0,0,0
mdlB,b0449,P0AAG5,0,0,0,0,0,0,0
mdtA,b2074,P76397,1.14652E-05,1.17011E-05,1.23407E-05,1.51902E-05,1.4097E-05,1.3989E-05,1.12306E-05
mdtB,b2075,P76398,0,0,0,0,0,0,0
mdtC,b2076,P76399,0,0,0,0,0,0,0
mdtD,b2077,P36554,0,0,0,0,0,0,0
mdtE,b3513,P37636,2.9346E-05,2.39172E-05,2.71611E-05,2.70728E-05,3.10729E-05,2.99475E-05,2.94546E-05
mdtF,b3514,P37637,2.09268E-05,1.90787E-05,1.84531E-05,4.23793E-05,3.57419E-05,2.31255E-05,2.67571E-05
mdtG,b1053,P25744,0,0,0,0,0,0,0
mdtH,b1065,P69367,0,0,0,0,0,0,0
mdtI,b1599,P69210,0,0,0,0,0,0,0
mdtJ,b1600,P69212,0,0,0,0,0,0,0
mdtK,b1663,P37340,3.85367E-05,3.99445E-05,3.81077E-05,5.4858E-05,6.10776E-05,5.23036E-05,5.25774E-05
mdtL,b3710,P31462,0,0,0,0,0,0,0
mdtM,b4337,P39386,0,0,0,0,0,0,0
mdtN,b4082,P32716,0,0,0,0,0,0,0
mdtO,b4081,P32715,0,0,0,0,0,0,0
mdtP,b4080,P32714,0,0,0,0,0,0,0
mdtQ,b2138,P33369,0,0,0,0,0,0,0
melA,b4119,P06720,0,0,0,0,0,0,0
melB,b4120,P02921,0,0,0,0,0,0,0
melR,b4118,P0ACH8,0,0,0,0,0,0,0
menA,b3930,P32166,0,0,0,0,0,0,0
menB,b2262,P0ABU0,0.000275847,0.000285943,0.000264061,0.000282209,0.000295282,0.000286381,0.000275898
menC,b2261,P29208,4.0626E-05,3.88253E-05,3.30338E-05,3.7057E-05,3.70543E-05,3.72554E-05,3.85201E-05
menD,b2264,P17109,0,0,0,0,0,0,0
menE,b2260,P37353,0,0,0,0,0,0,0
menF,b2265,P38051,2.57108E-05,1.97407E-05,2.54009E-05,2.03907E-05,2.12533E-05,2.09313E-05,3.03393E-05
menH,b2263,P37355,0,0,0,0,0,0,0
menI,b1686,P77781,8.01392E-05,8.63489E-05,7.99128E-05,7.86199E-05,7.88238E-05,8.60801E-05,7.8139E-05
mepA,b2328,P0C0T5,0,3.87935E-05,3.70763E-05,8.54888E-05,5.82039E-05,6.79537E-05,6.91455E-05
mepH,b1655,P76190,0,0,0,0,0,0,0
mepM,b1856,P0AFS9,0,0,0,0,0,0,0
mepS,b2175,P0AFV4,0.000390913,0.000333391,0,0.000435988,0,0,0.00036722
metA,b4013,P07623,0.000415427,0.000440708,0.000416726,0.000470331,0.000440138,0.000434803,0.00044072
metB,b3939,P00935,0.000221492,0.000217999,0.000208038,0.000232916,0.000230804,0.000228359,0.000224958
metC,b3008,P06721,0.000395066,0.000395431,0.000405186,0.000406543,0.00039478,0.000383314,0.000355767
metE,b3829,P25665,0.03993311,0.04045607,0.04287374,0.03693276,0.03589837,0.03733907,0.03672691
metF,b3941,P0AEZ1,0.000733664,0.000738641,0.000732518,0.000642125,0.000635789,0.000644119,0.000609553
metG,b2114,P00959,0.001015074,0.001030935,0.001029575,0.000994444,0.001032392,0.001016591,0.001018414
metH,b4019,P13009,0.000688944,0.000701894,0.000702736,0.000787637,0.000767735,0.000762348,0.000744451
metI,b0198,P31547,0,0,0,5.93279E-05,5.71896E-05,5.85521E-05,5.50975E-05
metJ,b3938,P0A8U6,0.000219829,0.000217482,0.000207825,0.00018656,0.000187636,0.000203035,0.000182944
metK,b2942,P0A817,0.002111734,0.002147645,0.002170115,0.002326536,0.002183211,0.002181376,0.002142153
metL,b3940,P00562,0.000370056,0.000364375,0.000354118,0.000392108,0.000382815,0.000377746,0.000362315
metN,b0199,P30750,0.000197179,0.000192528,0.000204611,0.000209407,0.000215493,0.000215642,0.000200518
metQ,b0197,P28635,0.001929231,0.001890876,0.001900591,0.00265793,0.002471601,0.002426591,0.002435871
metR,b3828,P0A9F9,0.000111508,0.000102209,0.00010187,8.98961E-05,0.000108138,9.92959E-05,9.90043E-05
mfd,b1114,P30958,0.000320906,0.000313116,0.000308852,0.000348188,0.000347807,0.000338925,0.000325786
mglA,b2149,P0AAG8,3.31049E-05,2.84405E-05,3.03997E-05,3.74033E-05,3.34477E-05,3.01619E-05,4.25813E-05
mglB,b2150,P0AEE5,0.000111832,0.000113,0.000114897,0.000111692,0.000123915,0.00011504,0.000118211
mglC,b2148,P23200,1.18735E-05,1.21692E-05,1.32405E-05,1.89268E-05,1.79129E-05,0,1.38646E-05
mgrB,b1826,P64512,0,0,0,0,0,0,0
mgsA,b0963,P0A731,0.000193542,0.000214754,0.00021394,0.000179633,0.000171012,0.000183685,0.000175097
mgtA,b4242,P0ABB8,4.32623E-05,4.36501E-05,4.36238E-05,4.94625E-05,4.40148E-05,4.29101E-05,4.85576E-05
mgtL,b4702,E2JKY7,0,0,0,0,0,0,0
mhpA,b0347,P77397,0,0,0,0,0,0,0
mhpB,b0348,P0ABR9,0,0,0,0,0,0,0
mhpC,b0349,P77044,0,0,0,0,0,0,0
mhpD,b0350,P77608,0,0,0,0,0,0,0
mhpE,b0352,P51020,0,0,0,0,0,0,0
mhpF,b0351,P77580,0,0,0,0,0,0,0
mhpR,b0346,P77569,5.65554E-05,5.76715E-05,4.09573E-05,4.58196E-05,5.08284E-05,5.05583E-05,5.11053E-05
mhpT,b0353,P77589,0,0,0,0,0,0,0
miaA,b4171,P16384,2.99761E-05,2.93602E-05,3.01365E-05,3.56511E-05,3.57298E-05,3.41117E-05,3.45296E-05
miaB,b0661,P0AEI1,0.000447333,0.000422649,0.000421408,0.000496594,0.000489601,0.000503986,0.000481187
minC,b1176,P18196,6.19225E-05,5.68682E-05,6.44276E-05,6.92803E-05,6.25458E-05,8.03173E-05,6.07234E-05
minD,b1175,P0AEZ3,0.000513749,0.000529481,0.00051349,0.000514784,0.000536939,0.000516533,0.000521976
minE,b1174,P0A734,0.000142519,0.000136067,0.000132255,0.000152093,0.000148707,0.000145993,0.00014946
mioC,b3742,P03817,0.000107899,0.000105829,0.000107977,0.000112953,0.000106009,0.000111374,0.000108913
mipA,b1782,P0A908,0.001215554,0.001205506,0.001137847,0.001151812,0.001161613,0.001076633,0.001061969
mlaA,b2346,P76506,0.000152633,0.000152155,0.000138064,0.000165091,0.000162038,0.000165842,0.000149796
mlaB,b3191,P64602,3.18234E-05,2.97263E-05,2.70164E-05,2.78597E-05,2.69147E-05,3.38538E-06,2.8152E-05
mlaC,b3192,P0ADV7,0.00033264,0.000322375,0.00033035,0.000329732,0.00033371,0.000338324,0.000323325
mlaD,b3193,P64604,6.46043E-05,6.81103E-05,6.81484E-05,6.88845E-05,6.93641E-05,0.00006869,6.53211E-05
mlaE,b3194,P64606,3.18025E-05,2.55796E-05,2.73554E-05,0,0,0,3.43086E-05
mlaF,b3195,P63386,5.43162E-05,5.51462E-05,5.21438E-05,6.17209E-05,6.17629E-05,6.04796E-05,6.15588E-05
mlc,b1594,P50456,0,6.84616E-05,6.6226E-05,0.000101768,8.02864E-05,8.19462E-05,7.28802E-05
mliC,b1639,P28224,0,0,0,0,0,0,0
mlrA,b2127,P33358,0,0,0,0,0,0,0
mltA,b2813,P0A935,8.57575E-05,8.19446E-05,7.71425E-05,8.30702E-05,8.14433E-05,8.38758E-05,8.84482E-05
mltB,b2701,P41052,0,0,0,0,0,0,0
mltC,b2963,P0C066,4.52347E-05,4.29336E-05,4.21089E-05,4.42457E-05,4.27415E-05,3.5499E-05,4.55535E-05
mltD,b0211,P0AEZ7,0,0,0,0,0,0,0
mltF,b2558,P0AGC5,0,0,0,0,0,0,0
mltG,b1097,P28306,1.73822E-05,1.76049E-05,1.65631E-05,1.92668E-05,2.14485E-05,2.05344E-05,2.17386E-05
mmuM,b0261,Q47690,3.62499E-05,3.74708E-05,3.69706E-05,3.83315E-05,3.99762E-05,3.63763E-05,3.80455E-05
mmuP,b0260,Q47689,2.25379E-05,0,0,0,2.57624E-05,2.26333E-05,2.25833E-05
mnaT,b1448,P76112,5.10249E-05,5.31572E-05,4.64972E-05,4.85231E-05,4.40636E-05,4.1026E-05,4.90939E-05
mngA,b0731,P54745,0,0,0,0,0,0,0
mngB,b0732,P54746,0,0,0,0,0,0,0
mngR,b0730,P13669,1.97424E-05,1.56985E-05,0,0,2.08906E-05,1.86426E-05,0
mnmA,b1133,P25745,0.000180323,0.000182574,0.000187498,0.000181399,0.000183443,0.00017111,0.000165936
mnmC,b2324,P77182,0,0,0,0,0,0,0
mnmE,b3706,P25522,7.94182E-05,8.3866E-05,9.10588E-05,8.8308E-05,9.05558E-05,9.40722E-05,8.6757E-05
mnmG,b3741,P0A6U3,0.000244144,0.000239123,0.000253474,0.000252629,0.000264346,0.000257129,0.000239666
mntH,b2392,P0A769,0,0,0,0,0,0,0
mntP,b1821,P76264,0,0,0,0,0,0,0
mntR,b0817,P0A9F1,3.22549E-05,3.25114E-05,3.22023E-05,3.10476E-05,2.76706E-05,3.22586E-05,3.38652E-05
mntS,b4705,P0DKB3,0,0,0,0,0,0,0
moaA,b0781,P30745,0,0,0,0,0,0,0
moaB,b0782,P0AEZ9,0.000242406,0.000245158,0.000240687,0.000236772,0.00023777,0.000236342,0.000228351
moaC,b0783,P0A738,6.64419E-05,6.62532E-05,6.91802E-05,7.21309E-05,7.06966E-05,7.55096E-05,6.54676E-05
moaD,b0784,P30748,3.07751E-05,3.50648E-05,3.15549E-05,3.70985E-05,3.87361E-05,3.76865E-05,3.39205E-05
moaE,b0785,P30749,5.77184E-05,5.61646E-05,5.9513E-05,6.33955E-05,5.9209E-05,5.56649E-05,5.96841E-05
mobA,b3857,P32173,0,1.79355E-05,1.68851E-05,0,0,3.56189E-06,1.96864E-05
mobB,b3856,P32125,1.07328E-05,9.91867E-06,1.06317E-05,1.30816E-05,1.41198E-05,1.24548E-05,1.29261E-05
mocA,b2877,Q46810,0,0,0,0,0,0,0
modA,b0763,P37329,9.03258E-05,9.07456E-05,8.43387E-05,9.17583E-05,9.68303E-05,9.34933E-05,9.23567E-05
modB,b0764,P0AF01,0,0,0,0,0,0,0
modC,b0765,P09833,0,0,0,0,1.00904E-05,7.57788E-06,8.64678E-06
modE,b0761,P0A9G8,3.05938E-05,2.86351E-05,3.07019E-05,4.02498E-05,3.01963E-05,3.33665E-05,3.20525E-05
modF,b0760,P31060,0.000153963,0.00015,0.000136221,0.000176695,0.000167464,0.000164302,0.0001684
moeA,b0827,P12281,0.000151778,0.000148706,0.00015334,0.000163772,0.000164504,0.000166838,0.000156565
moeB,b0826,P12282,2.75732E-05,2.75513E-05,1.53339E-05,1.98255E-05,1.90037E-05,1.81393E-05,1.69085E-05
mog,b0009,P0AF03,5.24859E-05,5.05969E-05,5.04162E-05,5.79557E-05,5.71702E-05,5.86655E-05,5.07188E-05
mokB,b1420,P76096,0,0,0,0,0,0,0
mokC,b0018,P33236,0,0,0,0,0,0,0
molR_1,b2115,,0,0,0,0,0,0,0
molR_2,b2116,,0,0,0,0,0,0,0
molR_3,b2117,,0,0,0,0,0,0,0
motA,b1890,P09348,0,0,0,0,0,0,0
motB,b1889,P0AF06,0,0,0,0,0,0,0
mpaA,b1326,P0ACV6,0,0,0,0,0,0,0
mpl,b4233,P37773,0.000190026,0.00019168,0.000169128,0.000178904,0.000177441,0.000171997,0.000178219
mppA,b1329,P77348,8.54613E-05,8.42221E-05,8.5931E-05,8.95053E-05,8.81211E-05,8.82709E-05,8.69896E-05
mprA,b2684,P0ACR9,0.000374474,0.000377716,0.000367324,0.000393083,0.000406613,0.000389661,0.000387538
mqo,b2210,P33940,0.000138294,0.000134314,0.000117716,0.000118809,0.000114679,0.000104045,0.000142542
mqsA,b3021,Q46864,0,0,0,0,0,0,0
mqsR,b3022,Q46865,0,0,0,0,0,0,0
mraY,b0087,P0A6W3,4.46762E-05,5.0086E-05,0,6.14725E-05,7.19604E-05,7.13333E-05,6.27152E-05
mraZ,b0081,P22186,1.33242E-05,1.32569E-05,1.25603E-05,1.63414E-05,1.64051E-05,1.74735E-05,1.78358E-05
mrcA,b3396,P02918,8.58233E-05,8.07581E-05,7.837E-05,8.13971E-05,7.30278E-05,7.98421E-05,6.76435E-05
mrcB,b0149,P02919,9.38597E-05,9.22069E-05,9.08945E-05,9.71364E-05,9.54414E-05,9.27019E-05,9.67798E-05
mrdA,b0635,P0AD65,4.58502E-05,3.58317E-05,2.96575E-05,4.03345E-05,3.71368E-05,4.17938E-05,4.00898E-05
mrdB,b0634,P0ABG7,0,2.97393E-05,0,0,0,0,0
mreB,b3251,P0A9X4,0.000629801,0.000670125,0.000663538,0.000639114,0.000630572,0.000630166,0.000610956
mreC,b3250,P16926,4.94685E-05,4.85249E-05,4.80093E-05,4.98442E-05,5.44837E-05,4.94389E-05,5.18186E-05
mreD,b3249,P0ABH4,0,0,0,0,0,0,0
mrp,b2113,P0AF08,0.000368385,0.000396049,0.000374041,0.000411028,0.000428694,0.000422886,0.000405039
mrr,b4351,P24202,3.75028E-05,4.18923E-05,3.75412E-05,5.14458E-05,4.58549E-05,4.94608E-05,0.000047168
msbA,b0914,P60752,0.00010502,0.000106132,0.000106949,0.000120819,0.000121366,0.00012005,0.00010526
mscK,b0465,P77338,0.000103127,0.000112784,0.000105709,0.000109142,0.000110877,0.000123307,0.000113801
mscL,b3291,P0A742,0.000262396,0.000276705,0.000262442,0.000294105,0.000247194,0.000276153,0.000249155
mscM,b4159,P39285,0,2.31421E-05,0,5.15959E-05,0,5.51647E-05,5.24676E-05
mscS,b2924,P0C0S1,0.000569792,0.000580477,0.00057266,0.000734553,0.000719256,0.000699534,0.000694636
msrA,b4219,P0A744,0.000139213,0.000129355,0.000119983,0.000142377,0.000137994,0.000140344,0.000131546
msrB,b1778,P0A746,0.000285786,0.000285077,0.000286312,0.00027989,0.000319638,0.000319349,0.00027332
msrC,b1832,P76270,0.000181948,0.000199528,0.000181667,0.00020904,0.000179852,0.000201178,0.000214165
msrP,b1971,P76342,2.29043E-05,2.49577E-05,2.47802E-05,2.34E-05,1.85775E-05,2.3771E-05,2.1157E-05
msrQ,b1972,P76343,0,0,0,0,0,0,0
msyB,b1051,P25738,0.000226517,0.000236787,0.000258912,0.000902621,0.000747655,0.000710091,0.00067913
mtfA,b1976,P76346,3.1967E-05,4.13634E-05,4.54064E-05,5.36534E-05,5.76312E-05,5.97332E-05,5.97345E-05
mtgA,b3208,P46022,0,0,0,0,0,0,0
mtlA,b3599,P00550,8.78413E-05,9.10327E-05,8.87462E-05,0.000109041,9.69367E-05,0.000103225,0.00010115
mtlD,b3600,P09424,0.000149385,0.000144408,0.000143604,0.000153753,0.000156772,0.000154045,0.000143819
mtlR,b3601,P0AF10,0,0,0,0,0,0,0
mtn,b0159,P0AF12,0.000310143,0.000335951,0.000311384,0.000295388,0.000326273,0.000321232,0.000324508
mtr,b3161,P0AAD2,0,0,0,0,0,0,0
mug,b3068,P0A9H1,6.79657E-05,6.67594E-05,6.943E-05,7.05625E-05,7.35665E-05,7.07142E-05,6.64969E-05
mukB,b0924,P22523,0.00041826,0.000410028,0.000416802,0.000442998,0.00045375,0.000455554,0.000440257
mukE,b0923,P22524,5.22758E-05,4.86697E-05,4.15862E-05,5.37627E-05,5.56476E-05,5.34005E-05,4.98423E-05
mukF,b0922,P60293,7.31681E-05,6.93017E-05,6.26344E-05,8.16459E-05,8.11786E-05,7.95304E-05,6.95544E-05
murA,b3189,P0A749,0.00030546,0.000306694,0.000287116,0.000290462,0.000291052,0.000277165,0.000252177
murB,b3972,P08373,6.23306E-05,6.4253E-05,6.35022E-05,6.03611E-05,5.88023E-05,6.07595E-05,6.42289E-05
murC,b0091,P17952,0.000135468,0.000136901,0.000134497,0.000159218,0.00015757,0.000154249,0.000142281
murD,b0088,P14900,0.000136008,0.000126759,0.000135168,0.00013463,0.000141229,0.000130908,0.000131098
murE,b0085,P22188,0.000161479,0.000156471,0.000155367,0.000150704,0.000147069,0.000151549,0.000149236
murF,b0086,P11880,0.000120144,0.000121909,0.000120474,0.000111469,0.000115664,0.000118896,0.000123864
murG,b0090,P17443,4.44234E-05,3.90848E-05,4.15695E-05,5.10225E-05,4.82362E-05,5.01083E-05,4.7269E-05
murI,b3967,P22634,3.15734E-05,2.95687E-05,2.95742E-05,3.7908E-05,4.30806E-05,4.05329E-05,3.67401E-05
murJ,b1069,P0AF16,0,0,0,0,0,0,0
murP,b2429,P77272,0,0,0,0,0,0,0
murQ,b2428,P76535,0,0,0,0,0,0,0
murR,b2427,P77245,0,0,0,0,0,0,0
mutH,b2831,P06722,0,0,0,0,0,0,0
mutL,b4170,P23367,3.58406E-05,3.29855E-05,3.70596E-05,0,0,0,4.35191E-05
mutM,b3635,P05523,0,0,0,0,0,0,0
mutS,b2733,P23909,9.27475E-05,9.20201E-05,0.000101459,0.000115977,0.000112491,0.000103604,0.000100527
mutT,b0099,P08337,0,0,0,0,0,0,0
mutY,b2961,P17802,0,0,2.22158E-05,2.86726E-05,7.60352E-06,3.95645E-05,3.3196E-05
mzrA,b3096,P42615,0,0,0,0,0,0,0
nac,b1988,Q47005,0,0,0,0,0,0,0
nadA,b0750,P11458,0.000407615,0.000387906,0.000390227,0.0003493,0.000358472,0.000373269,0.00034919
nadB,b2574,P10902,0.000149248,0.000146673,0.000155802,0.000159986,0.000169766,0.000156339,0.00016359
nadC,b0109,P30011,9.52069E-05,9.53497E-05,0.000103013,0.000109905,0.00012341,0.000128221,0.000112635
nadD,b0639,P0A752,0,0,0,1.77183E-05,0,0,0
nadE,b1740,P18843,0.000493449,0.00048407,0.000485174,0.000483326,0.000486977,0.000480852,0.000471706
nadK,b2615,P0A7B3,0,0,0,4.08837E-05,0,0,0
nadR,b4390,P27278,6.83598E-05,6.94254E-05,0.000067827,8.65165E-05,8.47043E-05,8.57818E-05,8.51914E-05
nagA,b0677,P0AF18,6.48145E-05,6.45859E-05,5.55655E-05,6.40919E-05,6.74281E-05,6.24221E-05,6.21538E-05
nagB,b0678,P0A759,0.00015234,0.000150515,0.000141141,0.000154154,0.000141885,0.000146784,0.000140872
nagC,b0676,P0AF20,6.53279E-05,6.16842E-05,6.77422E-05,7.80791E-05,8.12104E-05,8.11291E-05,6.80832E-05
nagE,b0679,P09323,0.000109868,0.000102427,0.000102907,0.000106769,0.000107188,0.000108287,0.000100465
nagK,b1119,P75959,3.012E-05,2.98659E-05,2.87944E-05,3.51785E-05,0.000030341,2.93037E-05,3.47521E-05
nagZ,b1107,P75949,7.56107E-05,7.80501E-05,8.33335E-05,8.52931E-05,8.29588E-05,8.60871E-05,8.20509E-05
nanA,b3225,P0A6L4,0,0,1.28126E-05,1.49918E-05,1.59022E-05,1.28218E-05,1.3019E-05
nanC,b4311,P69856,0,0,0,0,0,0,0
nanE,b3223,P0A761,0,0,7.81204E-06,8.56531E-06,8.61205E-06,3.59529E-06,5.55794E-06
nanK,b3222,P45425,1.40549E-06,0,0,0,4.66757E-06,0,0
nanM,b4310,P39371,0,0,0,0,0,0,0
nanR,b3226,P0A8W0,5.3746E-05,5.28038E-05,4.89068E-05,6.16092E-05,6.86449E-05,6.33031E-05,5.61836E-05
nanS,b4309,P39370,0,0,0,0,0,0,0
nanT,b3224,P41036,0,0,0,0,0,0,0
napA,b2206,P33937,0,0,0,0,0,0,0
napB,b2203,P0ABL3,0,0,0,0,0,0,0
napC,b2202,P0ABL5,0,0,0,0,0,0,0
napD,b2207,P0A9I5,0,0,0,0,0,0,0
napF,b2208,P0AAL0,0,0,0,0,0,0,0
