,id,v,drg0,drg,z_drg,z_drg0,sp_drg
208,DHQS,0.24736406934157046,-153.63780206411548,-170.50976842444197,0.18778509626866358,-0.4200243922988785,7.0903319728838855e-12
209,EAR161x,0.049066548478950145,-53.55413553352767,-42.31519211322401,-0.028303002597984336,-0.1755291047745594,3.443485620826882e-11
210,EAR161y,0.04885474240987728,-53.85530111707832,-59.82017832135291,-0.03198253350006763,-0.16498558133224311,2.3846354369774015e-11
211,PGCD,1.1532316998931682,27.50619458854059,-0.09999996251902843,-2.25587102106798,-0.23381278031907327,0.6134078545692623
212,3OAS141,0.09792129088881633,12.038440628134103,-9.947680153885036,-0.043100721971555025,-0.026490169896497853,1.5288859448156212e-10
213,3OAR121,0.09792129088881633,-12.7944092779956,-18.75931953917794,0.03227781715497205,0.23968004886250882,7.994923941447165e-11
214,ADSL1r,0.19462204823054893,16.927434021267988,-0.608147396342679,-0.023374017633042914,-0.06734851229762619,2.991142697646316e-09
215,AICART,0.35251612643873026,12.45674774134192,-0.10000000829754896,-1.3894353455895718,-0.723754515495809,0.41019913894423876
216,D_LACt2pp,-0.0006055717402781838,-5.282731506024106,0.10000004982390998,0.20436318641072626,0.0,0.029895809893436716
217,FORtex,-2.597365832449291,0.09653864800543488,0.10743974778144831,0.00029845023868086166,0.0,3.3418211023281834e-05
218,PFK,3.8114435424674005,-21.758504868686178,-23.153902809857392,-0.21028087799266895,-0.0693965147977838,6.440645068242152e-11
219,PGM,-7.834481361292902,-4.2925259302075425,3.89109891837985,1.115612939198201,-0.06646089241530567,3.9960063870545604e-10
220,CYTBO3_4pp,26.880473817712048,-75.31240222172472,-44.934852004751775,0.6325862555003763,0.30406125763316866,3.2230427456990155e-11
221,EAR141x,0.049066548478950145,-53.55485800114786,-42.31590639884872,-0.02830190296468657,-0.17552910477456019,3.443424072587817e-11
222,EAR141y,0.04885474240987728,-53.85602358469891,-59.82089260697802,-0.03198143441619508,-0.16498558133224425,2.3846046179527802e-11
223,TPI,-0.09738007374042423,5.641453067446751,1.0448961701208193,-0.031058845708539617,-0.04084422664851963,1.607861856349267e-09
224,RPI,-9.904107836930667,3.9487750340906422,6.109376188066303,-0.5641474955844771,-0.3235864782066227,2.5152700264207173e-10
225,3OAR120,0.13373923109852615,-12.77648088603064,-18.74135630496251,0.03228253978173669,0.23968004886250982,8.00276458888458e-11
226,3HAD80,0.23166052198734247,-0.3725865932660711,-0.3725861335197499,0.00832220711583017,0.041568895885676804,5.57628500396722e-09
227,3HAD120,0.13373923109852615,-0.3725865932663829,-0.372586922445532,0.00832210130624936,0.041568895885677526,5.576284705750725e-09
228,AKGtex,-0.000402820569986715,0.19297183266041884,0.19311594993143985,3.94564170753628e-06,0.0,0.0
229,SO4t2pp,0.08235274634798818,2.919221339233445,-0.10000047347655094,-0.11462912161314018,0.0,0.00870418970571454
230,ACONTb,1.0435649887171041,-1.0236915420302806,-3.4941378590805297,1.225267386246933,0.30410544935538436,4.4651441609407924e-10
231,3HAD161,0.09792129088881633,-0.37258659326614924,-0.3725864954375097,0.008322158575937225,0.041568895885679275,5.576304681035332e-09
232,SUCDi,0.40572582650336897,-76.3954309494306,-78.41326789903349,-0.28517719087826143,-0.42461138741761106,1.776804354771924e-11
233,ASNS1,0.07773344297273571,-47.02316898739743,-70.53462951880752,-0.10506858216698892,-0.17485798483320858,1.9954141098281118e-11
234,EAR80y,0.11524470655015544,-53.85530111707851,-59.8201829610979,-0.03198315675495432,-0.16498558133224406,2.3846355210360243e-11
235,EAR120y,0.06667336104183909,-53.855301117078234,-59.82017648240945,-0.031982286475609724,-0.16498558133224417,2.3846355210762783e-11
236,3HAD121,0.09792129088881633,-0.372520337962744,-0.37252040281348103,0.008322136757606978,0.041568895885679275,5.57764106472121e-09
237,EAR140x,0.04161670946703794,-53.554135533528125,-42.315191258711245,-0.02830288775421729,-0.17552910477456046,3.443485833690206e-11
238,3OAS140,0.13373923109852615,12.028598845925142,-9.957521420954677,-0.04310067898995295,-0.02649016989649805,1.527343998329614e-10
239,3OAR140,0.13373923109852615,-12.776480886031564,-18.741357356794033,0.03228239721335234,0.23968004886251038,8.002764589205381e-11
240,EAR160y,0.041462893489589335,-53.85530111707772,-59.82017653001366,-0.03198229287033061,-0.164985581332245,2.384635437021106e-11
241,3OAR160,0.08307960295661611,-12.776480886030717,-18.741357406289954,0.0322823905044072,0.23968004886251146,8.002763996163155e-11
242,EAR100y,0.06667336104183906,-53.85530111707753,-59.870155970255,-0.03869600920269471,-0.16498558133224428,2.3824984654312592e-11
243,3OAR141,0.09792129088881633,-12.788169305604125,-18.7530467037728,0.032282271509837764,0.23968004886251235,7.997651350067526e-11
244,3OAR161,0.09792129088881633,-12.776480886031628,-18.741349234404744,0.03228349814721324,0.239680048862509,8.002763996170436e-11
245,3HAD141,0.09792129088881633,-0.37205827629949184,-0.37205789330372413,0.008322196822153113,0.04156889588567603,5.587113897783625e-09
246,EAR121x,0.04906654847895013,-53.5541070000377,-42.31516270371464,-0.02830288486385775,-0.17552910477456024,3.443488065528784e-11
247,EAR121y,0.048854742409877285,-53.855272583588324,-59.82014891184352,-0.03198241582476563,-0.16498558133224422,2.3846366611028796e-11
248,ACONTa,1.0435649887171041,8.907785153838798,-0.10000000780869112,-1.2295270407472265,-0.29377198008065986,0.4619192728719724
249,3HAD40,0.23166052198734247,-0.37272539626319545,-0.3727253557940557,0.00832215088296136,0.04156889588567944,5.573441736719241e-09
250,3OAS60,0.23166052198734247,12.027971127846698,-9.958149334806484,-0.043100695324665206,-0.026490169896497124,1.527245752272071e-10
251,3OAS160,0.08307960295661611,12.028598845923765,-9.957520346131284,-0.04310058930995934,-0.02649016989649767,1.527343998316965e-10
252,3OAR60,0.23166052198734247,-12.776818675556918,-18.74171581906397,0.03227959516539284,0.23968004886250996,8.002609595535452e-11
253,3OAR80,0.23166052198734247,-12.776480886031067,-18.74135380793681,0.03228287823640729,0.23968004886250902,8.002764589857562e-11
254,EAR100x,0.06706587005669801,-53.554135533526676,-42.36516976212588,-0.03501983432564239,-0.17552910477456013,3.439219367952273e-11
255,EAR120x,0.067065870056698,-53.5541355335273,-42.31519027428027,-0.028302755450041087,-0.1755291047745598,3.4434857887858165e-11
256,EAR160x,0.041616709467037945,-53.55413553352676,-42.315190321884444,-0.028302761847958314,-0.17552910477456057,3.443485620914181e-11
257,EAR140y,0.041462893489589335,-53.8553011170785,-59.820177466839866,-0.03198241871368154,-0.16498558133224503,2.3846355435611366e-11
258,3OAS121,0.09792129088881633,12.045784514889126,-9.890278760324884,-0.038924081276454366,-0.026490169896497467,1.5379257030219282e-10
259,3OAS80,0.23166052198734247,12.032912412346228,-9.953207219307439,-0.04310062598868317,-0.02649016989649728,1.5280194407131653e-10
260,3OAS100,0.23166052198734247,12.028598845924455,-9.957521358402564,-0.04310067377074418,-0.026490169896497346,1.5273439982735547e-10
261,3OAS120,0.13373923109852615,12.028598845923987,-9.957521350827742,-0.04310067313868565,-0.026490169896497356,1.527343998150483e-10
262,3OAR40,0.23166052198734247,-12.784807001786113,-18.74969491988103,0.03228084560638539,0.23968004886251013,7.999114274491935e-11
263,3OAR100,0.23166052198734247,-12.77648088603074,-18.74133195293967,0.03228584053050303,0.23968004886250963,8.002764796706715e-11
264,3HAD60,0.23166052198734247,-0.3729397184230223,-0.3729394509941865,0.008322181322477577,0.041568895885674584,5.569070082651671e-09
265,3HAD100,0.23166052198734247,-0.3725865932665824,-0.32263026511768017,0.015022218333055823,0.041568895885677276,6.828002144353335e-09
266,3HAD140,0.08307960295661611,-0.37258659326525934,-0.3725867171563508,0.008322128839196703,0.04156889588567805,5.576284856007534e-09
267,3HAD160,0.08307960295661611,-0.37258659326661014,-0.3725869040932765,0.008322103767658458,0.04156889588567761,5.576304670473235e-09
268,EAR40x,0.23166052198734247,-53.55490306153937,-42.31592428355627,-0.028298250642096057,-0.17552910477456163,3.443422956896021e-11
269,EAR60y,0.11524470655015547,-53.856211509122666,-59.8210908934863,-0.031982826350474794,-0.1649855813322416,2.3845965444896085e-11
270,EAR60x,0.11641581543719752,-53.55504592557193,-42.3161046853573,-0.02830329559478551,-0.1755291047745572,3.443407949288003e-11
271,EAR80x,0.11641581543719756,-53.55413553352769,-42.31519675296881,-0.02830362616443213,-0.1755291047745599,3.4434857887037725e-11
272,NADH16pp,59.051706758525896,-90.38422639977111,-79.14524467936079,-0.1989253216769008,-0.3128199914972136,1.7586913553526253e-11
273,NADH17pp,-0.051260728136725,21.12330129857909,32.362276214380664,0.21131706344972215,0.37358501260957866,4.556423248847709e-11
274,ETOHtrpp,-0.0009925778197202783,-0.0016834385914137329,0.10000185482614718,0.0038606291913898957,0.0,0.0008429105634738119
275,VPAMTr,-0.3796060454760499,-1.6109497637192198,3.0083939034463025,-0.0015324692537994344,-0.004558834150375184,5.213426464224097e-10
276,PIt2rpp,16.291203867139206,3.251906384375161,-0.10000006185623844,-0.12725997475357737,0.0,0.024089498596741137
277,PItpp,15.663990880368344,-16.735198258712444,-13.383291812481044,0.12725997475357737,0.0,0.0
278,SUCCt1pp,7.8567827665676955,-16.43033811517421,-20.606550057779092,0.00012618258874065217,0.0,0.0
